time;machine_id;cpu_util
2017-10-03 02:54:00 PDT;m16;0.2
2017-10-03 02:55:00 PDT;m16;0.2
2017-10-03 02:56:00 PDT;m16;0.2
2017-10-03 02:57:00 PDT;m16;0.21
2017-10-03 02:58:00 PDT;m16;0.29166666667
2017-10-03 02:59:00 PDT;m16;0.20833333333
2017-10-03 03:00:00 PDT;m16;0.3
2017-10-03 03:01:00 PDT;m16;0.31333333333
2017-10-03 03:02:00 PDT;m16;0.475
2017-10-03 03:03:00 PDT;m16;0.21166666667
2017-10-03 03:04:00 PDT;m16;0.3
2017-10-03 03:05:00 PDT;m16;0.36
2017-10-03 03:06:00 PDT;m16;0.645
2017-10-03 03:07:00 PDT;m16;0.385
2017-10-03 03:08:00 PDT;m16;0.39166666667
2017-10-03 03:09:00 PDT;m16;0.8
2017-10-03 03:10:00 PDT;m16;0.7
2017-10-03 03:11:00 PDT;m16;0.35
2017-10-03 03:12:00 PDT;m16;0.2
2017-10-03 03:13:00 PDT;m16;0.2
2017-10-03 03:14:00 PDT;m16;0.2
2017-10-03 03:15:00 PDT;m16;0.2
2017-10-03 03:16:00 PDT;m16;0.265
2017-10-03 03:17:00 PDT;m16;0.45
2017-10-03 03:18:00 PDT;m16;0.3
2017-10-03 03:19:00 PDT;m16;0.3
2017-10-03 03:20:00 PDT;m16;8.7533333333
2017-10-03 03:21:00 PDT;m16;38.686666667
2017-10-03 03:22:00 PDT;m16;54.773333333
2017-10-03 03:23:00 PDT;m16;55.675
2017-10-03 03:24:00 PDT;m16;63.16
2017-10-03 03:25:00 PDT;m16;60.07
2017-10-03 03:26:00 PDT;m16;64.9
2017-10-03 03:27:00 PDT;m16;63.966666667
2017-10-03 03:28:00 PDT;m16;63.115
2017-10-03 03:29:00 PDT;m16;59.463333333
2017-10-03 03:30:00 PDT;m16;54.94
2017-10-03 03:31:00 PDT;m16;54.065
2017-10-03 03:32:00 PDT;m16;48.141666667
2017-10-03 03:33:00 PDT;m16;54.06
2017-10-03 03:34:00 PDT;m16;48.133333333
2017-10-03 03:35:00 PDT;m16;57.14
2017-10-03 03:36:00 PDT;m16;55.34
2017-10-03 03:37:00 PDT;m16;60.42
2017-10-03 03:38:00 PDT;m16;42.483333333
2017-10-03 03:39:00 PDT;m16;42.598333333
2017-10-03 03:40:00 PDT;m16;55.8
2017-10-03 03:41:00 PDT;m16;50.193333333
2017-10-03 03:42:00 PDT;m16;65.9
2017-10-03 03:43:00 PDT;m16;51.62
2017-10-03 03:44:00 PDT;m16;36.71
2017-10-03 03:45:00 PDT;m16;60.125
2017-10-03 03:46:00 PDT;m16;50.166666667
2017-10-03 03:47:00 PDT;m16;56.125
2017-10-03 03:48:00 PDT;m16;54.64
2017-10-03 03:49:00 PDT;m16;34.816666667
2017-10-03 03:50:00 PDT;m16;61.66
2017-10-03 03:51:00 PDT;m16;46.92
2017-10-03 03:52:00 PDT;m16;40.45
2017-10-03 03:53:00 PDT;m16;58.988333333
2017-10-03 03:54:00 PDT;m16;44.976666667
2017-10-03 03:55:00 PDT;m16;65.621666667
2017-10-03 03:56:00 PDT;m16;55.6
2017-10-03 03:57:00 PDT;m16;35.3
2017-10-03 03:58:00 PDT;m16;61.443333333
2017-10-03 03:59:00 PDT;m16;46.753333333
2017-10-03 04:00:00 PDT;m16;50.533333333
2017-10-03 04:01:00 PDT;m16;60.2
2017-10-03 04:02:00 PDT;m16;46.64
2017-10-03 04:03:00 PDT;m16;60.08
2017-10-03 04:04:00 PDT;m16;43.22
2017-10-03 04:05:00 PDT;m16;60.433333333
2017-10-03 04:06:00 PDT;m16;48.041666667
2017-10-03 04:07:00 PDT;m16;62.08
2017-10-03 04:08:00 PDT;m16;41.79
2017-10-03 04:09:00 PDT;m16;62.836666667
2017-10-03 04:10:00 PDT;m16;48.19
2017-10-03 04:11:00 PDT;m16;59.46
2017-10-03 04:12:00 PDT;m16;39.46
2017-10-03 04:13:00 PDT;m16;30.92
2017-10-03 04:14:00 PDT;m16;60.786666667
2017-10-03 04:15:00 PDT;m16;26.958333333
2017-10-03 04:16:00 PDT;m16;48.626666667
2017-10-03 04:17:00 PDT;m16;46.839166667
2017-10-03 04:18:00 PDT;m16;46.839166667
2017-10-03 04:19:00 PDT;m16;61.5875
2017-10-03 04:20:00 PDT;m16;61.5875
2017-10-03 04:21:00 PDT;m16;25.28
2017-10-03 04:22:00 PDT;m16;25.28
2017-10-03 04:23:00 PDT;m16;35.816666667
2017-10-03 04:24:00 PDT;m16;63.36
2017-10-03 04:25:00 PDT;m16;41.213333333
2017-10-03 04:26:00 PDT;m16;25.77
2017-10-03 04:27:00 PDT;m16;25.0
2017-10-03 04:28:00 PDT;m16;63.095
2017-10-03 04:29:00 PDT;m16;48.475
2017-10-03 04:30:00 PDT;m16;25.868333333
2017-10-03 04:31:00 PDT;m16;65.325
2017-10-03 04:32:00 PDT;m16;55.97
2017-10-03 04:33:00 PDT;m16;25.0
2017-10-03 04:34:00 PDT;m16;62.81
2017-10-03 04:35:00 PDT;m16;49.98
2017-10-03 04:36:00 PDT;m16;51.16
2017-10-03 04:37:00 PDT;m16;63.033333333
2017-10-03 04:38:00 PDT;m16;30.356666667
2017-10-03 04:39:00 PDT;m16;37.6
2017-10-03 04:40:00 PDT;m16;63.26
2017-10-03 04:41:00 PDT;m16;35.413333333
2017-10-03 04:42:00 PDT;m16;25.875
2017-10-03 04:43:00 PDT;m16;62.1
2017-10-03 04:44:00 PDT;m16;47.65
2017-10-03 04:45:00 PDT;m16;62.746666667
2017-10-03 04:46:00 PDT;m16;66.613333333
2017-10-03 04:47:00 PDT;m16;28.483333333
2017-10-03 04:48:00 PDT;m16;62.125
2017-10-03 04:49:00 PDT;m16;49.776666667
2017-10-03 04:50:00 PDT;m16;62.575
2017-10-03 04:51:00 PDT;m16;51.52
2017-10-03 04:52:00 PDT;m16;62.516666667
2017-10-03 04:53:00 PDT;m16;54.095
2017-10-03 04:54:00 PDT;m16;62.85
2017-10-03 04:55:00 PDT;m16;65.0
2017-10-03 04:56:00 PDT;m16;66.15
2017-10-03 04:57:00 PDT;m16;60.74
2017-10-03 04:58:00 PDT;m16;30.883333333
2017-10-03 04:59:00 PDT;m16;59.88
2017-10-03 05:00:00 PDT;m16;51.04
2017-10-03 05:01:00 PDT;m16;45.095
2017-10-03 05:02:00 PDT;m16;62.266666667
2017-10-03 05:03:00 PDT;m16;48.12
2017-10-03 05:04:00 PDT;m16;62.593333333
2017-10-03 05:05:00 PDT;m16;45.05
2017-10-03 05:06:00 PDT;m16;60.125
2017-10-03 05:07:00 PDT;m16;43.583333333
2017-10-03 05:08:00 PDT;m16;61.53
2017-10-03 05:09:00 PDT;m16;46.233333333
2017-10-03 05:10:00 PDT;m16;28.48
2017-10-03 05:11:00 PDT;m16;55.45
2017-10-03 05:12:00 PDT;m16;41.38
2017-10-03 05:13:00 PDT;m16;53.8
2017-10-03 05:14:00 PDT;m16;65.2
2017-10-03 05:15:00 PDT;m16;36.963333333
2017-10-03 05:16:00 PDT;m16;56.025
2017-10-03 05:17:00 PDT;m16;48.04
2017-10-03 05:18:00 PDT;m16;57.641666667
2017-10-03 05:19:00 PDT;m16;64.375
2017-10-03 05:20:00 PDT;m16;39.2
2017-10-03 05:21:00 PDT;m16;53.19
2017-10-03 05:22:00 PDT;m16;54.7
2017-10-03 05:23:00 PDT;m16;45.7
2017-10-03 05:24:00 PDT;m16;57.815
2017-10-03 05:25:00 PDT;m16;50.055
2017-10-03 05:26:00 PDT;m16;56.33
2017-10-03 05:27:00 PDT;m16;49.1
2017-10-03 05:28:00 PDT;m16;54.98
2017-10-03 05:29:00 PDT;m16;49.0
2017-10-03 05:30:00 PDT;m16;55.3
2017-10-03 05:31:00 PDT;m16;55.123333333
2017-10-03 05:32:00 PDT;m16;59.13
2017-10-03 05:33:00 PDT;m16;52.66
2017-10-03 05:34:00 PDT;m16;58.67
2017-10-03 05:35:00 PDT;m16;65.6
2017-10-03 05:36:00 PDT;m16;63.4
2017-10-03 05:37:00 PDT;m16;64.555
2017-10-03 05:38:00 PDT;m16;58.493333333
2017-10-03 05:39:00 PDT;m16;53.901666667
2017-10-03 05:40:00 PDT;m16;54.145
2017-10-03 05:41:00 PDT;m16;58.59
2017-10-03 05:42:00 PDT;m16;47.04
2017-10-03 05:43:00 PDT;m16;37.8
2017-10-03 05:44:00 PDT;m16;48.776666667
2017-10-03 05:45:00 PDT;m16;61.493333333
2017-10-03 05:46:00 PDT;m16;57.52
2017-10-03 05:47:00 PDT;m16;58.47
2017-10-03 05:48:00 PDT;m16;54.966666667
2017-10-03 05:49:00 PDT;m16;56.92
2017-10-03 05:50:00 PDT;m16;41.39
2017-10-03 05:51:00 PDT;m16;32.246666667
2017-10-03 05:52:00 PDT;m16;53.003333333
2017-10-03 05:53:00 PDT;m16;54.29
2017-10-03 05:54:00 PDT;m16;42.833333333
2017-10-03 05:55:00 PDT;m16;56.44
2017-10-03 05:56:00 PDT;m16;51.96
2017-10-03 05:57:00 PDT;m16;60.133333333
2017-10-03 05:58:00 PDT;m16;47.65
2017-10-03 05:59:00 PDT;m16;45.786666667
2017-10-03 06:00:00 PDT;m16;59.756666667
2017-10-03 06:01:00 PDT;m16;61.81
2017-10-03 06:02:00 PDT;m16;64.35
2017-10-03 06:03:00 PDT;m16;53.493333333
2017-10-03 06:04:00 PDT;m16;61.675
2017-10-03 06:05:00 PDT;m16;47.091666667
2017-10-03 06:06:00 PDT;m16;59.556666667
2017-10-03 06:07:00 PDT;m16;40.773333333
2017-10-03 06:08:00 PDT;m16;58.148333333
2017-10-03 06:09:00 PDT;m16;64.391666667
2017-10-03 06:10:00 PDT;m16;32.205
2017-10-03 06:11:00 PDT;m16;59.84
2017-10-03 06:12:00 PDT;m16;49.928333333
2017-10-03 06:13:00 PDT;m16;60.365
2017-10-03 06:14:00 PDT;m16;52.95
2017-10-03 06:15:00 PDT;m16;31.106666667
2017-10-03 06:16:00 PDT;m16;55.226666667
2017-10-03 06:17:00 PDT;m16;60.47
2017-10-03 06:18:00 PDT;m16;62.405
2017-10-03 06:19:00 PDT;m16;62.393333333
2017-10-03 06:20:00 PDT;m16;64.606666667
2017-10-03 06:21:00 PDT;m16;65.7
2017-10-03 06:22:00 PDT;m16;65.24
2017-10-03 06:23:00 PDT;m16;65.26
2017-10-03 06:24:00 PDT;m16;35.15
2017-10-03 06:25:00 PDT;m16;56.668333333
2017-10-03 06:26:00 PDT;m16;51.598333333
2017-10-03 06:27:00 PDT;m16;34.135
2017-10-03 06:28:00 PDT;m16;60.67
2017-10-03 06:29:00 PDT;m16;42.55
2017-10-03 06:30:00 PDT;m16;26.806666667
2017-10-03 06:31:00 PDT;m16;58.093333333
2017-10-03 06:32:00 PDT;m16;56.0
2017-10-03 06:33:00 PDT;m16;32.166666667
2017-10-03 06:34:00 PDT;m16;54.993333333
2017-10-03 06:35:00 PDT;m16;53.906666667
2017-10-03 06:36:00 PDT;m16;58.94
2017-10-03 06:37:00 PDT;m16;62.166666667
2017-10-03 06:38:00 PDT;m16;30.68
2017-10-03 06:39:00 PDT;m16;61.8
2017-10-03 06:40:00 PDT;m16;49.395
2017-10-03 06:41:00 PDT;m16;62.99
2017-10-03 06:42:00 PDT;m16;65.9
2017-10-03 06:43:00 PDT;m16;32.498333333
2017-10-03 06:44:00 PDT;m16;56.646666667
2017-10-03 06:45:00 PDT;m16;51.906666667
2017-10-03 06:46:00 PDT;m16;61.508333333
2017-10-03 06:47:00 PDT;m16;55.563333333
2017-10-03 06:48:00 PDT;m16;38.186666667
2017-10-03 06:49:00 PDT;m16;57.65
2017-10-03 06:50:00 PDT;m16;44.67
2017-10-03 06:51:00 PDT;m16;57.513333333
2017-10-03 06:52:00 PDT;m16;65.001666667
2017-10-03 06:53:00 PDT;m16;37.06
2017-10-03 06:54:00 PDT;m16;46.633333333
2017-10-03 06:55:00 PDT;m16;62.566666667
2017-10-03 06:56:00 PDT;m16;50.65
2017-10-03 06:57:00 PDT;m16;59.746666667
2017-10-03 06:58:00 PDT;m16;40.45
2017-10-03 06:59:00 PDT;m16;53.666666667
2017-10-03 07:00:00 PDT;m16;50.0
2017-10-03 07:01:00 PDT;m16;56.576666667
2017-10-03 07:02:00 PDT;m16;65.16
2017-10-03 07:03:00 PDT;m16;39.3
2017-10-03 07:04:00 PDT;m16;52.633333333
2017-10-03 07:05:00 PDT;m16;52.041666667
2017-10-03 07:06:00 PDT;m16;58.933333333
2017-10-03 07:07:00 PDT;m16;59.328333333
2017-10-03 07:08:00 PDT;m16;63.0
2017-10-03 07:09:00 PDT;m16;62.488333333
2017-10-03 07:10:00 PDT;m16;63.913333333
2017-10-03 07:11:00 PDT;m16;65.466666667
2017-10-03 07:12:00 PDT;m16;60.548333333
2017-10-03 07:13:00 PDT;m16;63.233333333
2017-10-03 07:14:00 PDT;m16;56.366666667
2017-10-03 07:15:00 PDT;m16;60.345
2017-10-03 07:16:00 PDT;m16;49.078333333
2017-10-03 07:17:00 PDT;m16;56.325
2017-10-03 07:18:00 PDT;m16;45.206666667
2017-10-03 07:19:00 PDT;m16;53.73
2017-10-03 07:20:00 PDT;m16;56.99
2017-10-03 07:21:00 PDT;m16;59.565
2017-10-03 07:22:00 PDT;m16;52.463333333
2017-10-03 07:23:00 PDT;m16;58.123333333
2017-10-03 07:24:00 PDT;m16;54.641666667
2017-10-03 07:25:00 PDT;m16;58.036666667
2017-10-03 07:26:00 PDT;m16;55.52
2017-10-03 07:27:00 PDT;m16;55.6
2017-10-03 07:28:00 PDT;m16;56.663333333
2017-10-03 07:29:00 PDT;m16;58.066666667
2017-10-03 07:30:00 PDT;m16;55.453333333
2017-10-03 07:31:00 PDT;m16;55.85
2017-10-03 07:32:00 PDT;m16;57.47
2017-10-03 07:33:00 PDT;m16;56.261666667
2017-10-03 07:34:00 PDT;m16;61.2
2017-10-03 07:35:00 PDT;m16;47.641666667
2017-10-03 07:36:00 PDT;m16;53.886666667
2017-10-03 07:37:00 PDT;m16;49.96
2017-10-03 07:38:00 PDT;m16;55.263333333
2017-10-03 07:39:00 PDT;m16;50.475
2017-10-03 07:40:00 PDT;m16;55.091666667
2017-10-03 07:41:00 PDT;m16;54.126666667
2017-10-03 07:42:00 PDT;m16;56.2
2017-10-03 07:43:00 PDT;m16;57.65
2017-10-03 07:44:00 PDT;m16;58.153333333
2017-10-03 07:45:00 PDT;m16;51.8
2017-10-03 07:46:00 PDT;m16;50.906666667
2017-10-03 07:47:00 PDT;m16;57.053333333
2017-10-03 07:48:00 PDT;m16;55.04
2017-10-03 07:49:00 PDT;m16;58.88
2017-10-03 07:50:00 PDT;m16;57.86
2017-10-03 07:51:00 PDT;m16;57.45
2017-10-03 07:52:00 PDT;m16;54.583333333
2017-10-03 07:53:00 PDT;m16;57.73
2017-10-03 07:54:00 PDT;m16;56.02
2017-10-03 07:55:00 PDT;m16;58.9
2017-10-03 07:56:00 PDT;m16;58.85
2017-10-03 07:57:00 PDT;m16;62.05
2017-10-03 07:58:00 PDT;m16;61.728333333
2017-10-03 07:59:00 PDT;m16;63.593333333
2017-10-03 08:00:00 PDT;m16;47.053333333
2017-10-03 08:01:00 PDT;m16;48.5
2017-10-03 08:02:00 PDT;m16;59.15
2017-10-03 08:03:00 PDT;m16;58.553333333
2017-10-03 08:04:00 PDT;m16;57.1
2017-10-03 08:05:00 PDT;m16;57.25
2017-10-03 08:06:00 PDT;m16;57.146666667
2017-10-03 08:07:00 PDT;m16;57.98
2017-10-03 08:08:00 PDT;m16;55.933333333
2017-10-03 08:09:00 PDT;m16;56.168333333
2017-10-03 08:10:00 PDT;m16;57.666666667
2017-10-03 08:11:00 PDT;m16;56.915
2017-10-03 08:12:00 PDT;m16;64.84
2017-10-03 08:13:00 PDT;m16;48.1
2017-10-03 08:14:00 PDT;m16;51.005
2017-10-03 08:15:00 PDT;m16;61.0
2017-10-03 08:16:00 PDT;m16;61.38
2017-10-03 08:17:00 PDT;m16;58.75
2017-10-03 08:18:00 PDT;m16;58.3
2017-10-03 08:19:00 PDT;m16;64.85
2017-10-03 08:20:00 PDT;m16;61.333333333
2017-10-03 08:21:00 PDT;m16;61.35
2017-10-03 08:22:00 PDT;m16;62.773333333
2017-10-03 08:23:00 PDT;m16;50.93
2017-10-03 08:24:00 PDT;m16;51.611666667
2017-10-03 08:25:00 PDT;m16;63.855
2017-10-03 08:26:00 PDT;m16;66.0
2017-10-03 08:27:00 PDT;m16;65.8
2017-10-03 08:28:00 PDT;m16;65.5
2017-10-03 08:29:00 PDT;m16;60.55
2017-10-03 08:30:00 PDT;m16;59.726666667
2017-10-03 08:31:00 PDT;m16;57.3
2017-10-03 08:32:00 PDT;m16;57.206666667
2017-10-03 08:33:00 PDT;m16;58.221666667
2017-10-03 08:34:00 PDT;m16;56.66
2017-10-03 08:35:00 PDT;m16;53.883333333
2017-10-03 08:36:00 PDT;m16;50.92
2017-10-03 08:37:00 PDT;m16;53.113333333
2017-10-03 08:38:00 PDT;m16;50.263333333
2017-10-03 08:39:00 PDT;m16;55.808333333
2017-10-03 08:40:00 PDT;m16;51.933333333
2017-10-03 08:41:00 PDT;m16;58.0
2017-10-03 08:42:00 PDT;m16;54.1
2017-10-03 08:43:00 PDT;m16;61.705
2017-10-03 08:44:00 PDT;m16;59.56
2017-10-03 08:45:00 PDT;m16;58.03
2017-10-03 08:46:00 PDT;m16;55.566666667
2017-10-03 08:47:00 PDT;m16;56.858333333
2017-10-03 08:48:00 PDT;m16;53.266666667
2017-10-03 08:49:00 PDT;m16;60.52
2017-10-03 08:50:00 PDT;m16;57.845
2017-10-03 08:51:00 PDT;m16;61.985
2017-10-03 08:52:00 PDT;m16;59.006666667
2017-10-03 08:53:00 PDT;m16;65.256666667
2017-10-03 08:54:00 PDT;m16;63.958333333
2017-10-03 08:55:00 PDT;m16;64.685
2017-10-03 08:56:00 PDT;m16;65.143333333
2017-10-03 08:57:00 PDT;m16;65.066666667
2017-10-03 08:58:00 PDT;m16;60.006666667
2017-10-03 08:59:00 PDT;m16;54.971666667
2017-10-03 09:00:00 PDT;m16;56.61
2017-10-03 09:01:00 PDT;m16;44.76
2017-10-03 09:02:00 PDT;m16;63.2
2017-10-03 09:03:00 PDT;m16;58.236666667
2017-10-03 09:04:00 PDT;m16;56.866666667
2017-10-03 09:05:00 PDT;m16;49.16
2017-10-03 09:06:00 PDT;m16;60.525
2017-10-03 09:07:00 PDT;m16;50.233333333
2017-10-03 09:08:00 PDT;m16;62.175
2017-10-03 09:09:00 PDT;m16;55.26
2017-10-03 09:10:00 PDT;m16;60.72
2017-10-03 09:11:00 PDT;m16;53.173333333
2017-10-03 09:12:00 PDT;m16;59.523333333
2017-10-03 09:13:00 PDT;m16;50.446666667
2017-10-03 09:14:00 PDT;m16;61.616666667
2017-10-03 09:15:00 PDT;m16;51.956666667
2017-10-03 09:16:00 PDT;m16;61.873333333
2017-10-03 09:17:00 PDT;m16;55.18
2017-10-03 09:18:00 PDT;m16;61.14
2017-10-03 09:19:00 PDT;m16;56.875
2017-10-03 09:20:00 PDT;m16;61.9
