time,machine_id,mem_total,mem_free,mem_usage
2017-10-03 20:10:00+00:00,m21,528272672.0,104926291.2,0.801378536575142
2017-10-03 20:20:00+00:00,m21,528272672.0,104243418.67,0.8026711882041099
2017-10-03 20:30:00+00:00,m21,528272672.0,102799847.73,0.805403812881693
2017-10-03 20:40:00+00:00,m21,528272672.0,102299204.8,0.8063515108349197
2017-10-03 20:50:00+00:00,m21,528272672.0,103013882.4,0.804998653422678
2017-10-03 21:00:00+00:00,m21,528272672.0,104218972.8,0.8027174633027392
2017-10-03 21:10:00+00:00,m21,528272672.0,106436120.93,0.7985204865376795
2017-10-03 21:20:00+00:00,m21,528272672.0,106310341.47,0.7987585822535223
2017-10-03 21:30:00+00:00,m21,528272672.0,106792776.13,0.7978453518602605
2017-10-03 21:40:00+00:00,m21,528272672.0,106988740.13,0.7974743994896636
2017-10-03 21:50:00+00:00,m21,528272672.0,107019752.0,0.7974156952037073
2017-10-03 22:00:00+00:00,m21,528272672.0,107133039.2,0.7972012468591221
2017-10-03 22:10:00+00:00,m21,528272672.0,108513170.0,0.794588711944577
2017-10-03 22:20:00+00:00,m21,528272672.0,107236410.13,0.7970055696350691
2017-10-03 22:30:00+00:00,m21,528272672.0,107296331.2,0.7968921413371919
2017-10-03 22:40:00+00:00,m21,528272672.0,107376792.0,0.7967398321145789
2017-10-03 22:50:00+00:00,m21,528272672.0,108139145.33,0.7952967263655842
2017-10-03 23:00:00+00:00,m21,528272672.0,107892672.0,0.7957632909695544
2017-10-03 23:10:00+00:00,m21,528272672.0,108725449.6,0.7941868747660678
2017-10-03 23:20:00+00:00,m21,528272672.0,108242082.67,0.7951018699108479
2017-10-03 23:30:00+00:00,m21,528272672.0,108408742.0,0.7947863901617838
2017-10-03 23:40:00+00:00,m21,528272672.0,108731340.8,0.7941757229493787
2017-10-03 23:50:00+00:00,m21,528272672.0,108850363.73,0.793950417086879
2017-10-04 00:00:00+00:00,m21,528272672.0,108749890.67,0.7941406087536551
2017-10-04 00:10:00+00:00,m21,528272672.0,108837520.8,0.7939747282630588
2017-10-04 00:20:00+00:00,m21,528272672.0,108111433.6,0.7953491836125114
2017-10-04 00:30:00+00:00,m21,528272672.0,182774509.33,0.6540148317003988
2017-10-04 00:40:00+00:00,m21,528272672.0,182144580.0,0.6552072638730023
2017-10-04 00:50:00+00:00,m21,528272672.0,179466224.0,0.6602772895282382
2017-10-04 01:00:00+00:00,m21,528272672.0,179209046.4,0.6607641169066569
2017-10-04 01:10:00+00:00,m21,528272672.0,177601889.87,0.6638064028608317
2017-10-04 01:20:00+00:00,m21,528272672.0,181361853.87,0.6566889345546157
2017-10-04 01:30:00+00:00,m21,528272672.0,180445728.53,0.6584231248479195
2017-10-04 01:40:00+00:00,m21,528272672.0,178648864.0,0.6618245208035293
2017-10-04 01:50:00+00:00,m21,528272672.0,177080751.73,0.6647928974641338
2017-10-04 02:00:00+00:00,m21,528272672.0,174399526.67,0.6698683541404165
2017-10-04 02:10:00+00:00,m21,528272672.0,176774164.0,0.6653732563322905
2017-10-04 02:20:00+00:00,m21,528272672.0,174418265.6,0.6698328820613306
2017-10-04 02:30:00+00:00,m21,528272672.0,174259876.27,0.6701327070161222
2017-10-04 02:40:00+00:00,m21,528272672.0,177137095.2,0.664686241426473
2017-10-04 02:50:00+00:00,m21,528272672.0,174763787.73,0.6691788218603896
2017-10-04 03:00:00+00:00,m21,528272672.0,167027560.53,0.6838232046006726
2017-10-04 03:10:00+00:00,m21,528272672.0,162387783.2,0.6926061259515617
2017-10-04 03:20:00+00:00,m21,528272672.0,154070713.6,0.7083500211799711
2017-10-04 03:30:00+00:00,m21,528272672.0,149054972.8,0.7178446270262491
2017-10-04 03:40:00+00:00,m21,528272672.0,145640384.0,0.7243083132644045
2017-10-04 03:50:00+00:00,m21,528272672.0,136967410.67,0.7407259206662123
2017-10-04 04:00:00+00:00,m21,528272672.0,131365484.8,0.7513301524709572
2017-10-04 04:10:00+00:00,m21,528272672.0,127609088.8,0.7584408666893903
2017-10-04 04:20:00+00:00,m21,528272672.0,119783215.07,0.7732549468884887
2017-10-04 04:30:00+00:00,m21,528272672.0,113325542.93,0.7854790737121453
2017-10-04 04:40:00+00:00,m21,528272672.0,110298484.8,0.791209179186918
2017-10-04 04:50:00+00:00,m21,528272672.0,108575007.6,0.7944716557285779
2017-10-04 05:00:00+00:00,m21,528272672.0,107854981.47,0.7958346377039166
2017-10-04 05:10:00+00:00,m21,528272672.0,106415875.2,0.7985588109316395
2017-10-04 05:20:00+00:00,m21,528272672.0,104423960.0,0.8023294303590249
2017-10-04 05:30:00+00:00,m21,528272672.0,101181332.8,0.8084675998534332
2017-10-04 05:40:00+00:00,m21,528272672.0,102717512.0,0.805559671275216
2017-10-04 05:50:00+00:00,m21,528272672.0,111200202.13,0.7895022627064835
2017-10-04 06:00:00+00:00,m21,528272672.0,99504425.6,0.8116419211630164
2017-10-04 06:10:00+00:00,m21,528272672.0,94861942.4,0.8204299646225123
2017-10-04 06:20:00+00:00,m21,528272672.0,93695401.733,0.8226381815696119
2017-10-04 06:30:00+00:00,m21,528272672.0,92722064.0,0.8244806727386421
2017-10-04 06:40:00+00:00,m21,528272672.0,92806554.0,0.8243207363942536
2017-10-04 06:50:00+00:00,m21,528272672.0,91296534.4,0.8271791458483774
2017-10-04 07:00:00+00:00,m21,528272672.0,91069776.0,0.8276083908425231
2017-10-04 07:10:00+00:00,m21,528272672.0,91885828.267,0.8260636350558751
2017-10-04 07:20:00+00:00,m21,528272672.0,91875792.933,0.8260826315600138
2017-10-04 07:30:00+00:00,m21,528272672.0,91571008.0,0.8266595778022756
2017-10-04 07:40:00+00:00,m21,528272672.0,90504694.4,0.8286780687379567
2017-10-04 07:50:00+00:00,m21,528272672.0,89553715.6,0.8304782353004245
2017-10-04 08:00:00+00:00,m21,528272672.0,89466320.0,0.8306436718346847
2017-10-04 08:10:00+00:00,m21,528272672.0,89211364.8,0.8311262922947489
2017-10-04 08:20:00+00:00,m21,528272672.0,89465330.133,0.830645545615125
2017-10-04 08:30:00+00:00,m21,528272672.0,88786606.933,0.8319303427208138
2017-10-04 08:40:00+00:00,m21,528272672.0,89355298.0,0.8308538322421494
2017-10-04 08:50:00+00:00,m21,528272672.0,88506182.533,0.8324611754041292
2017-10-04 09:00:00+00:00,m21,528272672.0,87056091.733,0.8352061419277809
2017-10-04 09:10:00+00:00,m21,528272672.0,87265633.6,0.8348094871733209
2017-10-04 09:20:00+00:00,m21,528272672.0,117290730.93,0.7779731242088556
2017-10-04 09:30:00+00:00,m21,528272672.0,96864994.667,0.8166382631524804
2017-10-04 09:40:00+00:00,m21,528272672.0,85990101.2,0.8372240213099648
2017-10-04 09:50:00+00:00,m21,528272672.0,85957733.2,0.8372852926982375
2017-10-04 10:00:00+00:00,m21,528272672.0,86022157.333,0.8371633402740166
2017-10-04 10:10:00+00:00,m21,528272672.0,86286694.4,0.8366625817055326
2017-10-04 10:20:00+00:00,m21,528272672.0,86333119.2,0.8365747013315123
2017-10-04 10:30:00+00:00,m21,528272672.0,86152655.333,0.8369163125420956
2017-10-04 10:40:00+00:00,m21,528272672.0,85471360.0,0.8382059785973559
2017-10-04 10:50:00+00:00,m21,528272672.0,86074366.4,0.837064510503394
2017-10-04 11:00:00+00:00,m21,528272672.0,85786492.0,0.8376094457522876
2017-10-04 11:10:00+00:00,m21,528272672.0,84348699.2,0.8403311326314453
2017-10-04 11:20:00+00:00,m21,528272672.0,103088620.0,0.8048571779991678
2017-10-04 11:30:00+00:00,m21,528272672.0,86580572.0,0.8361062826282257
2017-10-04 11:40:00+00:00,m21,528272672.0,82245843.2,0.8443117587577955
2017-10-04 11:50:00+00:00,m21,528272672.0,81439785.6,0.8458375950213831
2017-10-04 12:00:00+00:00,m21,528272672.0,80935918.667,0.8467913958892047
2017-10-04 12:10:00+00:00,m21,528272672.0,81039648.0,0.8465950402219556
2017-10-04 12:20:00+00:00,m21,528272672.0,80094523.2,0.8483841253859143
2017-10-04 12:30:00+00:00,m21,528272672.0,81517457.6,0.8456905648907009
2017-10-04 12:40:00+00:00,m21,528272672.0,81746072.8,0.8452578050450431
2017-10-04 12:50:00+00:00,m21,528272672.0,82165686.667,0.8444634920145936
2017-10-04 13:00:00+00:00,m21,528272672.0,82362477.067,0.8440909753003464
2017-10-04 13:10:00+00:00,m21,528272672.0,89217729.333,0.8311142444767614
2017-10-04 13:20:00+00:00,m21,528272672.0,116628916.53,0.7792259136016788
2017-10-04 13:30:00+00:00,m21,528272672.0,115940663.2,0.7805287508796215
2017-10-04 13:40:00+00:00,m21,528272672.0,115751526.4,0.7808867796212635
2017-10-04 13:50:00+00:00,m21,528272672.0,115494046.13,0.781374179942437
2017-10-04 14:00:00+00:00,m21,528272672.0,114936181.07,0.7824301972031595
2017-10-04 14:10:00+00:00,m21,528272672.0,114500134.13,0.7832556174134255
2017-10-04 14:20:00+00:00,m21,528272672.0,112122656.0,0.7877560927474969
2017-10-04 14:30:00+00:00,m21,528272672.0,76776401.6,0.85466520289734
2017-10-04 14:40:00+00:00,m21,528272672.0,88547108.0,0.8323837050575276
2017-10-04 14:50:00+00:00,m21,528272672.0,93278243.2,0.8234278467465378
2017-10-04 15:00:00+00:00,m21,528272672.0,96598385.867,0.8171429434324402
2017-10-04 15:10:00+00:00,m21,528272672.0,91080570.133,0.8275879579608464
2017-10-04 15:20:00+00:00,m21,528272672.0,89437704.0,0.8306978408301992
2017-10-04 15:30:00+00:00,m21,528272672.0,86688507.733,0.8359019644063663
2017-10-04 15:40:00+00:00,m21,528272672.0,89325438.667,0.8309103548195657
2017-10-04 15:50:00+00:00,m21,528272672.0,84445271.733,0.840148324513368
2017-10-04 16:00:00+00:00,m21,528272672.0,82215022.4,0.8443701013555364
2017-10-04 16:10:00+00:00,m21,528272672.0,86631686.0,0.8360095257776272
2017-10-04 16:20:00+00:00,m21,528272672.0,85953932.533,0.8372924872157688
2017-10-04 16:30:00+00:00,m21,528272672.0,82196941.067,0.8444043286286064
2017-10-04 16:40:00+00:00,m21,528272672.0,80671143.467,0.8472926052343666
2017-10-04 16:50:00+00:00,m21,528272672.0,82963328.0,0.8429535874231253
2017-10-04 17:00:00+00:00,m21,528272672.0,83840739.2,0.8412926815188351
2017-10-04 17:10:00+00:00,m21,528272672.0,90832660.0,0.8280572423780422
2017-10-04 17:20:00+00:00,m21,528272672.0,86494777.333,0.8362686886574363
2017-10-04 17:30:00+00:00,m21,528272672.0,86152821.333,0.8369159983104332
2017-10-04 17:40:00+00:00,m21,528272672.0,85630216.0,0.8379052702540706
2017-10-04 17:50:00+00:00,m21,528272672.0,84020926.0,0.840951594785505
2017-10-04 18:00:00+00:00,m21,528272672.0,83762742.4,0.8414403264835173
2017-10-04 18:10:00+00:00,m21,528272672.0,87144501.333,0.8350387859302326
2017-10-04 18:20:00+00:00,m21,528272672.0,83627422.0,0.8416964828345314
2017-10-04 18:30:00+00:00,m21,528272672.0,87282608.0,0.83477735528216
2017-10-04 18:40:00+00:00,m21,528272672.0,86661507.333,0.8359530751327602
2017-10-04 18:50:00+00:00,m21,528272672.0,82409104.0,0.8440027122962741
2017-10-04 19:00:00+00:00,m21,528272672.0,82177798.667,0.8444405644609987
2017-10-04 19:10:00+00:00,m21,528272672.0,83515445.867,0.8419084493793387
2017-10-04 19:20:00+00:00,m21,528272672.0,79751815.2,0.8490328585462017
2017-10-04 19:30:00+00:00,m21,528272672.0,83549574.4,0.8418438453693097
2017-10-04 19:40:00+00:00,m21,528272672.0,79612634.2,0.8492963228656281
2017-10-04 19:50:00+00:00,m21,528272672.0,74457795.333,0.8590542360423293
2017-10-04 20:00:00+00:00,m21,528272672.0,75737862.4,0.8566311179541766
2017-10-04 20:10:00+00:00,m21,528272672.0,72108819.6,0.8635007574270281
2017-10-04 20:20:00+00:00,m21,528272672.0,74886635.2,0.8582424585461048
2017-10-04 20:30:00+00:00,m21,528272672.0,72176084.267,0.8633734279803896
2017-10-04 20:40:00+00:00,m21,528272672.0,72917744.4,0.8619694936633028
2017-10-04 20:50:00+00:00,m21,528272672.0,75491858.0,0.8570967948915593
2017-10-04 21:00:00+00:00,m21,528272672.0,75677626.667,0.8567451418970997
2017-10-04 21:10:00+00:00,m21,528272672.0,76150048.0,0.8558508663495658
2017-10-04 21:20:00+00:00,m21,528272672.0,72501250.667,0.862757900399209
2017-10-04 21:30:00+00:00,m21,528272672.0,70508764.0,0.8665296015918083
2017-10-04 21:40:00+00:00,m21,528272672.0,70410468.267,0.8667156716616982
2017-10-04 21:50:00+00:00,m21,528272672.0,72191318.867,0.8633445894642077
2017-10-04 22:00:00+00:00,m21,528272672.0,70191328.0,0.8671304958209157
2017-10-04 22:10:00+00:00,m21,528272672.0,70413402.0,0.8667101182171316
2017-10-04 22:20:00+00:00,m21,528272672.0,70685252.0,0.8661955165456675
2017-10-04 22:30:00+00:00,m21,528272672.0,71926264.0,0.8638463282083234
2017-10-04 22:40:00+00:00,m21,528272672.0,70468963.6,0.866604942229531
2017-10-04 22:50:00+00:00,m21,528272672.0,75445246.267,0.8571850291226119
2017-10-04 23:00:00+00:00,m21,528272672.0,74392184.667,0.8591784345282203
2017-10-04 23:10:00+00:00,m21,528272672.0,70449958.8,0.8666409175903765
2017-10-04 23:20:00+00:00,m21,528272672.0,73023497.067,0.8617693079020373
2017-10-04 23:30:00+00:00,m21,528272672.0,73103984.0,0.8616169492106531
2017-10-04 23:40:00+00:00,m21,528272672.0,73495573.333,0.8608756855531607
2017-10-04 23:50:00+00:00,m21,528272672.0,72681488.8,0.8624167164944697
2017-10-05 00:00:00+00:00,m21,528272672.0,70077632.8,0.8673457164939246
2017-10-05 00:10:00+00:00,m21,528272672.0,71785800.0,0.8641122211977681
2017-10-05 00:20:00+00:00,m21,528272672.0,70645009.6,0.8662716938725159
2017-10-05 00:30:00+00:00,m21,528272672.0,71324956.8,0.8649845797815564
2017-10-05 00:40:00+00:00,m21,528272672.0,73358448.0,0.8611352585734361
2017-10-05 00:50:00+00:00,m21,528272672.0,68889117.333,0.8695955308984826
2017-10-05 01:00:00+00:00,m21,528272672.0,71225298.0,0.865173230085239
2017-10-05 01:10:00+00:00,m21,528272672.0,67988330.0,0.8713006869301011
2017-10-05 01:20:00+00:00,m21,528272672.0,69515492.0,0.8684098275672303
2017-10-05 01:30:00+00:00,m21,528272672.0,70656456.8,0.8662500247599406
2017-10-05 01:40:00+00:00,m21,528272672.0,67882810.933,0.8715004304954848
2017-10-05 01:50:00+00:00,m21,528272672.0,67921942.4,0.8714263561223928
2017-10-05 02:00:00+00:00,m21,528272672.0,70432250.133,0.866674439420936
2017-10-05 02:10:00+00:00,m21,528272672.0,68721194.667,0.8699134020943639
2017-10-05 02:20:00+00:00,m21,528272672.0,71240461.6,0.8651445259693463
2017-10-05 02:30:00+00:00,m21,528272672.0,67146091.733,0.8728950118150348
2017-10-05 02:40:00+00:00,m21,528272672.0,67323385.6,0.872559401293429
2017-10-05 02:50:00+00:00,m21,528272672.0,69348867.933,0.8687252405647817
2017-10-05 03:00:00+00:00,m21,528272672.0,65662752.667,0.8757029160368909
2017-10-05 03:10:00+00:00,m21,528272672.0,67160132.867,0.8728684324844274
2017-10-05 03:20:00+00:00,m21,528272672.0,64611508.667,0.8776928807950907
2017-10-05 03:30:00+00:00,m21,528272672.0,65531997.6,0.8759504303868286
2017-10-05 03:40:00+00:00,m21,528272672.0,65477947.0,0.8760527461091154
2017-10-05 03:50:00+00:00,m21,528272672.0,65468584.0,0.8760704699106601
2017-10-05 04:00:00+00:00,m21,528272672.0,64399578.667,0.8780940561941467
2017-10-05 04:10:00+00:00,m21,528272672.0,67016366.667,0.8731405764124024
2017-10-05 04:20:00+00:00,m21,528272672.0,65050423.0,0.8768620327193454
2017-10-05 04:30:00+00:00,m21,528272672.0,61711182.0,0.8831830884486865
2017-10-05 04:40:00+00:00,m21,528272672.0,64661753.333,0.8775977695605651
2017-10-05 04:50:00+00:00,m21,528272672.0,62535787.067,0.8816221425381625
2017-10-05 05:00:00+00:00,m21,528272672.0,61207173.0,0.8841371582439154
2017-10-05 05:10:00+00:00,m21,528272672.0,63569835.2,0.8796647288996997
2017-10-05 05:20:00+00:00,m21,528272672.0,64917858.4,0.8771129724461689
2017-10-05 05:30:00+00:00,m21,528272672.0,61714266.4,0.8831772497972411
2017-10-05 05:40:00+00:00,m21,528272672.0,63100920.8,0.8805523659569503
2017-10-05 05:50:00+00:00,m21,528272672.0,61153504.0,0.8842387516119705
2017-10-05 06:00:00+00:00,m21,528272672.0,61058992.0,0.8844176592197448
2017-10-05 06:10:00+00:00,m21,528272672.0,62336754.0,0.8819989045354214
2017-10-05 06:20:00+00:00,m21,528272672.0,62435320.6,0.8818123217246414
2017-10-05 06:30:00+00:00,m21,528272672.0,60455700.0,0.8855596679436032
2017-10-05 06:40:00+00:00,m21,528272672.0,60261080.0,0.8859280761735107
2017-10-05 06:50:00+00:00,m21,528272672.0,63528489.467,0.8797429947937947
2017-10-05 07:00:00+00:00,m21,528272672.0,59894949.4,0.8866211474213832
2017-10-05 07:10:00+00:00,m21,528272672.0,59616148.8,0.8871489063132911
2017-10-05 07:20:00+00:00,m21,528272672.0,62216497.333,0.8822265458149613
2017-10-05 07:30:00+00:00,m21,528272672.0,62799654.4,0.8811226517505718
2017-10-05 07:40:00+00:00,m21,528272672.0,62409600.8,0.8818610083241254
2017-10-05 07:50:00+00:00,m21,528272672.0,59194137.2,0.8879477581607704
2017-10-05 08:00:00+00:00,m21,528272672.0,58515760.0,0.8892319003016684
2017-10-05 08:10:00+00:00,m21,528272672.0,58647732.667,0.8889820810814155
2017-10-05 08:20:00+00:00,m21,528272672.0,61031783.2,0.8844691644393826
2017-10-05 08:30:00+00:00,m21,528272672.0,59753876.0,0.8868881939817626
2017-10-05 08:40:00+00:00,m21,528272672.0,57214805.067,0.891694558322714
