cpu_util,date,anomaly
64.38725621955243,2023-06-25 06:53:05.640,0
70.96190733564757,2023-06-25 06:58:05.640,0
70.39513913690706,2023-06-25 07:03:05.640,0
75.00773750981793,2023-06-25 07:08:05.640,0
83.6448172242929,2023-06-25 07:13:05.640,0
85.03582669174726,2023-06-25 07:18:05.640,0
64.14469088065539,2023-06-25 07:23:05.640,0
76.57833311149095,2023-06-25 07:28:05.640,0
100.1712402202769,2023-06-25 07:33:05.640,1
75.05596981425069,2023-06-25 07:38:05.640,0
93.14650829293709,2023-06-25 07:43:05.640,0
95.7986201206633,2023-06-25 07:48:05.640,1
72.69864699029759,2023-06-25 07:53:05.640,0
80.59677854644258,2023-06-25 07:58:05.640,0
83.22704800312276,2023-06-25 08:03:05.640,0
83.82798036251646,2023-06-25 08:08:05.640,0
72.71180310962193,2023-06-25 08:13:05.640,0
62.33017754983987,2023-06-25 08:18:05.640,0
76.16758087181971,2023-06-25 08:23:05.640,0
68.17421130348967,2023-06-25 08:28:05.640,0
57.025680156718,2023-06-25 08:33:05.640,0
61.52499492026119,2023-06-25 08:38:05.640,0
66.94343499931202,2023-06-25 08:43:05.640,0
78.69065589438445,2023-06-25 08:48:05.640,0
83.68300125429194,2023-06-25 08:53:05.640,0
80.08587763937672,2023-06-25 08:58:05.640,0
91.62340828202258,2023-06-25 09:03:05.640,0
74.58462508687423,2023-06-25 09:08:05.640,0
78.47171667366024,2023-06-25 09:13:05.640,0
83.51303810773585,2023-06-25 09:18:05.640,0
74.33849873895556,2023-06-25 09:23:05.640,0
81.19654444230405,2023-06-25 09:28:05.640,0
68.48388392358187,2023-06-25 09:33:05.640,0
87.74005770690543,2023-06-25 09:38:05.640,0
98.67576922863638,2023-06-25 09:43:05.640,1
75.77879780546058,2023-06-25 09:48:05.640,0
68.9939384201,2023-06-25 09:53:05.640,0
63.9126393675254,2023-06-25 09:58:05.640,0
79.8549202792258,2023-06-25 10:03:05.640,0
71.93501266729604,2023-06-25 10:08:05.640,0
91.74792848795823,2023-06-25 10:13:05.640,1
79.4774682097505,2023-06-25 10:18:05.640,0
82.60903553222454,2023-06-25 10:23:05.640,0
81.2975733290113,2023-06-25 10:28:05.640,0
63.31535422286979,2023-06-25 10:33:05.640,0
100.1901717590584,2023-06-25 10:38:05.640,1
62.64315376333118,2023-06-25 10:43:05.640,0
69.61333578721334,2023-06-25 10:48:05.640,0
86.09610174836514,2023-06-25 10:53:05.640,0
80.87476733216444,2023-06-25 10:58:05.640,0
97.22649843830212,2023-06-25 11:03:05.640,1
72.90107436560695,2023-06-25 11:08:05.640,0
74.76422284959924,2023-06-25 11:13:05.640,0
100.5982668946025,2023-06-25 11:18:05.640,1
79.73279155621006,2023-06-25 11:23:05.640,0
72.99251032118927,2023-06-25 11:28:05.640,0
59.77041221785654,2023-06-25 11:33:05.640,0
77.54291481305813,2023-06-25 11:38:05.640,0
70.14339608523565,2023-06-25 11:43:05.640,0
84.40926552545544,2023-06-25 11:48:05.640,0
92.31867225054356,2023-06-25 11:53:05.640,0
81.62518012241839,2023-06-25 11:58:05.640,0
81.8455710558956,2023-06-25 12:03:05.640,0
71.06905784019483,2023-06-25 12:08:05.640,0
86.05914295582433,2023-06-25 12:13:05.640,0
52.98045685905837,2023-06-25 12:18:05.640,0
99.12968622778332,2023-06-25 12:23:05.640,1
63.46380779600666,2023-06-25 12:28:05.640,0
57.34764240796725,2023-06-25 12:33:05.640,0
85.44426554218194,2023-06-25 12:38:05.640,0
100.3744346931609,2023-06-25 12:43:05.640,1
92.93120062954908,2023-06-25 12:48:05.640,0
59.77421959292131,2023-06-25 12:53:05.640,0
100.648770652541,2023-06-25 12:58:05.640,1
95.5824809608511,2023-06-25 13:03:05.640,1
75.0910933929466,2023-06-25 13:08:05.640,0
68.4113394573057,2023-06-25 13:13:05.640,0
86.12649618433191,2023-06-25 13:18:05.640,0
100.0172909280876,2023-06-25 13:23:05.640,1
99.2726035352905,2023-06-25 13:28:05.640,1
62.36428743461637,2023-06-25 13:33:05.640,0
89.67163812902483,2023-06-25 13:38:05.640,0
76.76864890177829,2023-06-25 13:43:05.640,0
100.5496784977771,2023-06-25 13:48:05.640,1
76.42627240392457,2023-06-25 13:53:05.640,0
91.77922878619262,2023-06-25 13:58:05.640,0
91.55096377191184,2023-06-25 14:03:05.640,0
80.23295761228991,2023-06-25 14:08:05.640,0
96.013030866153,2023-06-25 14:13:05.640,1
95.02608989103209,2023-06-25 14:18:05.640,1
90.6935525383325,2023-06-25 14:23:05.640,0
79.50082731462368,2023-06-25 14:28:05.640,0
98.66538363191565,2023-06-25 14:33:05.640,1
53.82508633958766,2023-06-25 14:38:05.640,0
82.19863681836135,2023-06-25 14:43:05.640,0
77.11271661759297,2023-06-25 14:48:05.640,0
68.06438770313507,2023-06-25 14:53:05.640,0
89.74420903097297,2023-06-25 14:58:05.640,0
86.08870525811136,2023-06-25 15:03:05.640,0
61.3096123290192,2023-06-25 15:08:05.640,0
71.82247904152234,2023-06-25 15:13:05.640,0
81.82970787707649,2023-06-25 15:18:05.640,0
80.66268396667552,2023-06-25 15:23:05.640,0
81.35668106693767,2023-06-25 15:28:05.640,0
62.61191572607138,2023-06-25 15:33:05.640,0
57.89331379978778,2023-06-25 15:38:05.640,0
92.45692185504892,2023-06-25 15:43:05.640,1
89.63366971796027,2023-06-25 15:48:05.640,0
78.52609570910377,2023-06-25 15:53:05.640,0
84.89974509284734,2023-06-25 15:58:05.640,0
67.57725758631422,2023-06-25 16:03:05.640,0
65.2082543310317,2023-06-25 16:08:05.640,0
78.46278889970777,2023-06-25 16:13:05.640,0
96.9956748456454,2023-06-25 16:18:05.640,1
72.62942145186165,2023-06-25 16:23:05.640,0
82.84761972031342,2023-06-25 16:28:05.640,0
79.25897352829274,2023-06-25 16:33:05.640,0
87.08481136432974,2023-06-25 16:38:05.640,0
78.89343008856575,2023-06-25 16:43:05.640,0
77.3425832674827,2023-06-25 16:48:05.640,0
85.00806309638664,2023-06-25 16:53:05.640,0
95.0388476041244,2023-06-25 16:58:05.640,1
80.50140572133031,2023-06-25 17:03:05.640,0
78.72582370597272,2023-06-25 17:08:05.640,0
63.36000337156852,2023-06-25 17:13:05.640,0
54.57553468751225,2023-06-25 17:18:05.640,0
70.54167389721546,2023-06-25 17:23:05.640,0
59.42940860426471,2023-06-25 17:28:05.640,0
89.25088526571383,2023-06-25 17:33:05.640,1
55.36629266404942,2023-06-25 17:38:05.640,0
87.22485687518851,2023-06-25 17:43:05.640,1
57.71493465830044,2023-06-25 17:48:05.640,0
72.23980311142876,2023-06-25 17:53:05.640,0
79.07688759208328,2023-06-25 17:58:05.640,0
95.96130674237958,2023-06-25 18:03:05.640,1
78.24643592842496,2023-06-25 18:08:05.640,0
77.72145379913516,2023-06-25 18:13:05.640,0
86.96422233244753,2023-06-25 18:18:05.640,0
86.30509072863487,2023-06-25 18:23:05.640,0
90.05388027631719,2023-06-25 18:28:05.640,0
75.10538378762934,2023-06-25 18:33:05.640,0
64.99459279419713,2023-06-25 18:38:05.640,0
73.48300397511198,2023-06-25 18:43:05.640,0
68.49582508600005,2023-06-25 18:48:05.640,0
62.61018233526137,2023-06-25 18:53:05.640,0
11.58930418507424,2023-06-25 18:58:05.640,0
10.47260437778804,2023-06-25 19:03:05.640,0
38.48870211784233,2023-06-25 19:08:05.640,0
24.34905463915816,2023-06-25 19:13:05.640,0
17.00267590190661,2023-06-25 19:18:05.640,0
19.2057444072596,2023-06-25 19:23:05.640,0
17.07786593603935,2023-06-25 19:28:05.640,0
12.4883237148103,2023-06-25 19:33:05.640,0
29.60102598157115,2023-06-25 19:38:05.640,0
22.33305528645325,2023-06-25 19:43:05.640,0
20.89904736287717,2023-06-25 19:48:05.640,0
0.0,2023-06-25 19:53:05.640,0
8.325226206807429,2023-06-25 19:58:05.640,0
21.5905637169071,2023-06-25 20:03:05.640,0
30.63185491270973,2023-06-25 20:08:05.640,0
23.51199241224522,2023-06-25 20:13:05.640,0
11.99571936532222,2023-06-25 20:18:05.640,0
23.1861539981612,2023-06-25 20:23:05.640,0
0.0,2023-06-25 20:28:05.640,0
0.0,2023-06-25 20:33:05.640,0
41.49787272387749,2023-06-25 20:38:05.640,1
21.70021008208766,2023-06-25 20:43:05.640,0
32.24875636922478,2023-06-25 20:48:05.640,0
21.7746106882514,2023-06-25 20:53:05.640,0
36.49259850231927,2023-06-25 20:58:05.640,0
36.83638094510238,2023-06-25 21:03:05.640,0
2.026147167743336,2023-06-25 21:08:05.640,0
41.48116434370797,2023-06-25 21:13:05.640,0
16.99665599170357,2023-06-25 21:18:05.640,0
39.18128913527501,2023-06-25 21:23:05.640,0
33.3002981447417,2023-06-25 21:28:05.640,0
23.06662504778853,2023-06-25 21:33:05.640,0
18.57088646513291,2023-06-25 21:38:05.640,0
8.771482648942246,2023-06-25 21:43:05.640,0
28.6435118603989,2023-06-25 21:48:05.640,0
11.00073681699951,2023-06-25 21:53:05.640,0
20.49826873903042,2023-06-25 21:58:05.640,0
0.0,2023-06-25 22:03:05.640,0
20.94276765180743,2023-06-25 22:08:05.640,0
15.31428197049393,2023-06-25 22:13:05.640,0
2.581373424434492,2023-06-25 22:18:05.640,0
0.0,2023-06-25 22:23:05.640,0
0.0,2023-06-25 22:28:05.640,0
41.84084760586635,2023-06-25 22:33:05.640,1
31.37882410661555,2023-06-25 22:38:05.640,0
36.44432349186413,2023-06-25 22:43:05.640,0
31.82912627788664,2023-06-25 22:48:05.640,0
19.26269879082828,2023-06-25 22:53:05.640,0
27.71284868618033,2023-06-25 22:58:05.640,0
27.07760827882862,2023-06-25 23:03:05.640,0
16.57172047300502,2023-06-25 23:08:05.640,0
22.66278244987503,2023-06-25 23:13:05.640,0
17.08885872831258,2023-06-25 23:18:05.640,0
14.44775688174645,2023-06-25 23:23:05.640,0
17.17550433962846,2023-06-25 23:28:05.640,0
44.21173625934799,2023-06-25 23:33:05.640,1
37.76704288225587,2023-06-25 23:38:05.640,1
9.0943003107002,2023-06-25 23:43:05.640,0
7.492271935789375,2023-06-25 23:48:05.640,0
25.61561187757156,2023-06-25 23:53:05.640,0
9.442375575513932,2023-06-25 23:58:05.640,0
100.3050193298191,2023-06-26 00:03:05.673,1
100.0229930759021,2023-06-26 00:08:05.673,1
100.290613058978,2023-06-26 00:13:05.673,1
89.46471583152297,2023-06-26 00:18:05.673,0
100.1652985932939,2023-06-26 00:23:05.673,1
82.2873815335692,2023-06-26 00:28:05.673,0
100.5085150287321,2023-06-26 00:33:05.673,1
91.34254320704692,2023-06-26 00:38:05.673,0
90.3603723460847,2023-06-26 00:43:05.673,0
100.2730503696198,2023-06-26 00:48:05.673,1
100.9201100831868,2023-06-26 00:53:05.673,1
80.74295405510578,2023-06-26 00:58:05.673,0
100.0092735630694,2023-06-26 01:03:05.673,1
100.3594093398208,2023-06-26 01:08:05.673,1
90.0520140875031,2023-06-26 01:13:05.673,0
100.9012820393516,2023-06-26 01:18:05.673,1
79.82973117771718,2023-06-26 01:23:05.673,0
100.8022502784218,2023-06-26 01:28:05.673,1
80.75818672919671,2023-06-26 01:33:05.673,0
78.2932709719276,2023-06-26 01:38:05.673,0
100.2807807101144,2023-06-26 01:43:05.673,1
96.22649766137964,2023-06-26 01:48:05.673,1
100.2970841666436,2023-06-26 01:53:05.673,1
100.779416967016,2023-06-26 01:58:05.673,1
99.96816546889318,2023-06-26 02:03:05.673,1
95.31079059527744,2023-06-26 02:08:05.673,1
88.33999490839344,2023-06-26 02:13:05.673,0
100.6670064293766,2023-06-26 02:18:05.673,1
99.31766060670508,2023-06-26 02:23:05.673,1
100.1972120225529,2023-06-26 02:28:05.673,1
84.20535080096289,2023-06-26 02:33:05.673,0
100.5771720035805,2023-06-26 02:38:05.673,1
89.51645746816774,2023-06-26 02:43:05.673,0
98.82798725247534,2023-06-26 02:48:05.673,1
70.57124284361417,2023-06-26 02:53:05.673,0
100.9441510642392,2023-06-26 02:58:05.673,1
95.16524793212211,2023-06-26 03:03:05.673,1
84.11614447977469,2023-06-26 03:08:05.673,0
86.80079702087671,2023-06-26 03:13:05.673,0
100.8461974901586,2023-06-26 03:18:05.673,1
100.7869514332941,2023-06-26 03:23:05.673,1
93.81974352767624,2023-06-26 03:28:05.673,0
100.3951966411783,2023-06-26 03:33:05.673,1
95.9022024503563,2023-06-26 03:38:05.673,1
78.45504727986555,2023-06-26 03:43:05.673,0
95.26004426078434,2023-06-26 03:48:05.673,1
92.92150560210524,2023-06-26 03:53:05.673,0
100.8373562259685,2023-06-26 03:58:05.673,1
100.1569116004772,2023-06-26 04:03:05.673,1
99.02618935944363,2023-06-26 04:08:05.673,1
100.6860546691858,2023-06-26 04:13:05.673,1
100.7926391718404,2023-06-26 04:18:05.673,1
97.87745261207506,2023-06-26 04:23:05.673,1
88.32310647236504,2023-06-26 04:28:05.673,0
86.48078150767952,2023-06-26 04:33:05.673,0
100.9344072121816,2023-06-26 04:38:05.673,1
91.3059887046374,2023-06-26 04:43:05.673,0
70.45080514926778,2023-06-26 04:48:05.673,0
82.0814544986504,2023-06-26 04:53:05.673,0
92.78622386792334,2023-06-26 04:58:05.673,0
100.589735258409,2023-06-26 05:03:05.673,1
98.187774025744,2023-06-26 05:08:05.673,1
77.19409547271883,2023-06-26 05:13:05.673,0
87.20046726479939,2023-06-26 05:18:05.673,0
88.6853632888734,2023-06-26 05:23:05.673,0
100.2867692394745,2023-06-26 05:28:05.673,1
100.3708923231966,2023-06-26 05:33:05.673,1
77.8144996984579,2023-06-26 05:38:05.673,0
100.5436648485442,2023-06-26 05:43:05.673,1
79.88983559537517,2023-06-26 05:48:05.673,0
100.8020856653484,2023-06-26 05:53:05.673,1
79.83496296095475,2023-06-26 05:58:05.673,0
93.14428040763237,2023-06-26 06:03:05.673,0
85.84005760096389,2023-06-26 06:08:05.673,0
84.25710253879285,2023-06-26 06:13:05.673,0
94.57446599501888,2023-06-26 06:18:05.673,0
82.27721051859571,2023-06-26 06:23:05.673,0
91.49075665566323,2023-06-26 06:28:05.673,0
83.07050474752563,2023-06-26 06:33:05.673,0
90.96749982449649,2023-06-26 06:38:05.673,0
91.59037886087776,2023-06-26 06:43:05.673,0
83.49181042623256,2023-06-26 06:48:05.673,0
100.0151123749911,2023-06-26 06:53:05.673,1
89.53741380625392,2023-06-26 06:58:05.673,0
100.9302986876773,2023-06-26 07:03:05.673,1
73.34979596241692,2023-06-26 07:08:05.673,0
100.6909889418495,2023-06-26 07:13:05.673,1
100.2786405110993,2023-06-26 07:18:05.673,1
80.82624409619831,2023-06-26 07:23:05.673,0
100.6873460557181,2023-06-26 07:28:05.673,1
72.15437923237162,2023-06-26 07:33:05.673,0
100.5976220626578,2023-06-26 07:38:05.673,1
79.6919139311446,2023-06-26 07:43:05.673,0
68.80626102329975,2023-06-26 07:48:05.673,0
85.37771948369226,2023-06-26 07:53:05.673,0
98.77238264153478,2023-06-26 07:58:05.673,1
87.01652972153184,2023-06-26 08:03:05.673,0
84.52969284516604,2023-06-26 08:08:05.673,0
90.80807179197276,2023-06-26 08:13:05.673,0
97.61118552671924,2023-06-26 08:18:05.673,1
98.03714248024644,2023-06-26 08:23:05.673,1
100.964249905643,2023-06-26 08:28:05.673,1
85.33731155279023,2023-06-26 08:33:05.673,0
91.80951092153845,2023-06-26 08:38:05.673,0
99.32629372591532,2023-06-26 08:43:05.673,1
82.0097623787212,2023-06-26 08:48:05.673,0
83.73157239850859,2023-06-26 08:53:05.673,0
87.28720866592121,2023-06-26 08:58:05.673,0
75.33354480319521,2023-06-26 09:03:05.673,0
92.45739570493714,2023-06-26 09:08:05.673,0
95.87478346630624,2023-06-26 09:13:05.673,1
100.9015741022138,2023-06-26 09:18:05.673,1
100.8777522874837,2023-06-26 09:23:05.673,1
78.46096844053703,2023-06-26 09:28:05.673,0
89.20033323398444,2023-06-26 09:33:05.673,0
92.97841483785156,2023-06-26 09:38:05.673,0
100.3166601690806,2023-06-26 09:43:05.673,1
100.2842536220337,2023-06-26 09:48:05.673,1
97.93194917046785,2023-06-26 09:53:05.673,1
86.06609254847977,2023-06-26 09:58:05.673,0
97.22333862215704,2023-06-26 10:03:05.673,1
100.7159302429118,2023-06-26 10:08:05.673,1
91.987490162668,2023-06-26 10:13:05.673,0
89.89116444019558,2023-06-26 10:18:05.673,0
100.9722002222358,2023-06-26 10:23:05.673,1
100.3637260406444,2023-06-26 10:28:05.673,1
100.3261131981,2023-06-26 10:33:05.673,1
95.4877674389464,2023-06-26 10:38:05.673,1
93.94283712719138,2023-06-26 10:43:05.673,0
100.27512680324,2023-06-26 10:48:05.673,1
71.42315126245903,2023-06-26 10:53:05.673,0
100.6766010631382,2023-06-26 10:58:05.673,1
86.61570809683572,2023-06-26 11:03:05.673,0
82.40378037349792,2023-06-26 11:08:05.673,0
100.7308056650591,2023-06-26 11:13:05.673,1
96.88227807899324,2023-06-26 11:18:05.673,1
100.9603836345516,2023-06-26 11:23:05.673,1
93.46343634556996,2023-06-26 11:28:05.673,0
100.4454185544484,2023-06-26 11:33:05.673,1
100.879539953206,2023-06-26 11:38:05.673,1
72.5920873270689,2023-06-26 11:43:05.673,0
98.11321072479667,2023-06-26 11:48:05.673,1
93.9865532781391,2023-06-26 11:53:05.673,0
83.06381761872728,2023-06-26 11:58:05.673,0
100.7919090069765,2023-06-26 12:03:05.673,1
87.65654560590625,2023-06-26 12:08:05.673,0
100.0724638968994,2023-06-26 12:13:05.673,1
90.32696953039036,2023-06-26 12:18:05.673,0
91.8478469642578,2023-06-26 12:23:05.673,0
87.85217475077823,2023-06-26 12:28:05.673,0
93.76492695769409,2023-06-26 12:33:05.673,0
98.73141730414268,2023-06-26 12:38:05.673,1
89.56229853911975,2023-06-26 12:43:05.673,0
100.1261788013094,2023-06-26 12:48:05.673,1
97.9387810841163,2023-06-26 12:53:05.673,1
69.43862989216578,2023-06-26 12:58:05.673,0
100.780442079324,2023-06-26 13:03:05.673,1
97.3668120680317,2023-06-26 13:08:05.673,1
100.5602917207663,2023-06-26 13:13:05.673,1
100.0466573164032,2023-06-26 13:18:05.673,1
94.5028659150013,2023-06-26 13:23:05.673,0
93.79583244244532,2023-06-26 13:28:05.673,0
75.00997128322079,2023-06-26 13:33:05.673,0
100.0217099990694,2023-06-26 13:38:05.673,1
100.9607832923544,2023-06-26 13:43:05.673,1
89.24182799921691,2023-06-26 13:48:05.673,0
100.9249171519392,2023-06-26 13:53:05.673,1
100.0877059353373,2023-06-26 13:58:05.673,1
94.7389636937561,2023-06-26 14:03:05.673,0
100.8300349539309,2023-06-26 14:08:05.673,1
72.1514717967393,2023-06-26 14:13:05.673,0
100.4253242124431,2023-06-26 14:18:05.673,1
100.1293786279001,2023-06-26 14:23:05.673,1
88.98480022075793,2023-06-26 14:28:05.673,0
95.13541917049788,2023-06-26 14:33:05.673,1
94.34616433230131,2023-06-26 14:38:05.673,0
87.28609156345522,2023-06-26 14:43:05.673,0
80.44110172466254,2023-06-26 14:48:05.673,0
100.0364520648987,2023-06-26 14:53:05.673,1
97.49089967169655,2023-06-26 14:58:05.673,1
97.27880238701565,2023-06-26 15:03:05.673,1
100.9623423803096,2023-06-26 15:08:05.673,1
89.64145438741762,2023-06-26 15:13:05.673,0
100.2308413456933,2023-06-26 15:18:05.673,1
87.76488570255917,2023-06-26 15:23:05.673,0
80.32718716441404,2023-06-26 15:28:05.673,0
100.8937242220752,2023-06-26 15:33:05.673,1
82.63759819619469,2023-06-26 15:38:05.673,0
100.9333873997124,2023-06-26 15:43:05.673,1
80.20259398255604,2023-06-26 15:48:05.673,0
90.86952888056528,2023-06-26 15:53:05.673,0
99.03042835930718,2023-06-26 15:58:05.673,1
100.61330965351,2023-06-26 16:03:05.673,1
91.69569484929184,2023-06-26 16:08:05.673,0
100.3954553148526,2023-06-26 16:13:05.673,1
85.10796160031404,2023-06-26 16:18:05.673,0
87.61679735049384,2023-06-26 16:23:05.673,0
96.29556488827038,2023-06-26 16:28:05.673,1
89.69714582675995,2023-06-26 16:33:05.673,0
99.78722720767584,2023-06-26 16:38:05.673,1
100.475553613463,2023-06-26 16:43:05.673,1
100.5279046753267,2023-06-26 16:48:05.673,1
98.7186608641924,2023-06-26 16:53:05.673,1
75.72319117396532,2023-06-26 16:58:05.673,0
89.68481539383887,2023-06-26 17:03:05.673,0
75.11454532120186,2023-06-26 17:08:05.673,0
95.18982360725832,2023-06-26 17:13:05.673,1
99.76069597461752,2023-06-26 17:18:05.673,1
100.5925785985828,2023-06-26 17:23:05.673,1
99.94116550916016,2023-06-26 17:28:05.673,1
95.22866786512074,2023-06-26 17:33:05.673,1
87.01402151211059,2023-06-26 17:38:05.673,0
89.52285782738426,2023-06-26 17:43:05.673,0
84.60262594223086,2023-06-26 17:48:05.673,0
100.3731854055506,2023-06-26 17:53:05.673,1
100.4174122672621,2023-06-26 17:58:05.673,1
88.04850600126392,2023-06-26 18:03:05.673,0
100.3730726639751,2023-06-26 18:08:05.673,1
79.97160838771592,2023-06-26 18:13:05.673,0
100.0987167453516,2023-06-26 18:18:05.673,1
100.2086331729907,2023-06-26 18:23:05.673,1
20.36458957962118,2023-06-26 18:28:05.673,0
18.88708962234175,2023-06-26 18:33:05.673,0
11.3297549964276,2023-06-26 18:38:05.673,0
34.29712679834028,2023-06-26 18:43:05.673,0
41.4320691394723,2023-06-26 18:48:05.673,0
15.6541473067976,2023-06-26 18:53:05.673,0
41.81613202751683,2023-06-26 18:58:05.673,0
40.86296232602633,2023-06-26 19:03:05.673,0
61.11239840599258,2023-06-26 19:08:05.673,1
26.98106650845245,2023-06-26 19:13:05.673,0
39.63747492091817,2023-06-26 19:18:05.673,0
17.52883670223354,2023-06-26 19:23:05.673,0
42.52439887976919,2023-06-26 19:28:05.673,0
35.39133382744504,2023-06-26 19:33:05.673,0
28.08942492676935,2023-06-26 19:38:05.673,0
39.34365940200948,2023-06-26 19:43:05.673,0
34.19294911677996,2023-06-26 19:48:05.673,0
53.34377431578176,2023-06-26 19:53:05.673,1
23.63783599971958,2023-06-26 19:58:05.673,0
24.57557839560203,2023-06-26 20:03:05.673,0
51.43939069295672,2023-06-26 20:08:05.673,0
50.98830079672133,2023-06-26 20:13:05.673,0
49.01289805748204,2023-06-26 20:18:05.673,0
36.62257885380976,2023-06-26 20:23:05.673,0
48.80695604188619,2023-06-26 20:28:05.673,0
55.65283920153696,2023-06-26 20:33:05.673,0
61.03553012944692,2023-06-26 20:38:05.673,1
28.03570474438361,2023-06-26 20:43:05.673,0
50.0700156683699,2023-06-26 20:48:05.673,0
40.18111628693944,2023-06-26 20:53:05.673,0
41.50794373749618,2023-06-26 20:58:05.673,0
53.44786691083365,2023-06-26 21:03:05.673,1
21.66539632456804,2023-06-26 21:08:05.673,0
33.86309049192738,2023-06-26 21:13:05.673,0
32.37023820781791,2023-06-26 21:18:05.673,0
24.06119662482012,2023-06-26 21:23:05.673,0
45.05969105093187,2023-06-26 21:28:05.673,0
23.3055260075332,2023-06-26 21:33:05.673,0
21.8732022036726,2023-06-26 21:38:05.673,0
24.82041811577016,2023-06-26 21:43:05.673,0
54.7606234322425,2023-06-26 21:48:05.673,1
43.30380670625949,2023-06-26 21:53:05.673,0
56.44506074474148,2023-06-26 21:58:05.673,1
49.26063369074199,2023-06-26 22:03:05.673,0
24.32005530208242,2023-06-26 22:08:05.673,0
26.78175957724371,2023-06-26 22:13:05.673,0
47.23335605949912,2023-06-26 22:18:05.673,0
29.28668713393708,2023-06-26 22:23:05.673,0
22.79178426567505,2023-06-26 22:28:05.673,0
56.35165311204249,2023-06-26 22:33:05.673,1
25.37390019064287,2023-06-26 22:38:05.673,0
