memory_usage,timestamp,anomaly
49.9932183300847,2023-12-05 05:20:00+00:00,0
49.98977962113582,2023-12-05 05:25:00+00:00,0
50.001869653519826,2023-12-05 05:30:00+00:00,0
50.008954083786726,2023-12-05 05:35:00+00:00,0
49.98936324986727,2023-12-05 05:40:00+00:00,0
49.99464802726567,2023-12-05 05:45:00+00:00,0
49.99355881819875,2023-12-05 05:50:00+00:00,0
49.98359440026168,2023-12-05 05:55:00+00:00,0
49.98222554732655,2023-12-05 06:00:00+00:00,0
49.97464222695556,2023-12-05 06:05:00+00:00,0
50.00472148686489,2023-12-05 06:10:00+00:00,0
50.01470507910104,2023-12-05 06:15:00+00:00,0
50.006263403381965,2023-12-05 06:20:00+00:00,0
49.98826698256137,2023-12-05 06:25:00+00:00,0
50.0119010547212,2023-12-05 06:30:00+00:00,0
50.007761719687096,2023-12-05 06:35:00+00:00,0
49.99515371346648,2023-12-05 06:40:00+00:00,0
50.0147990474994,2023-12-05 06:45:00+00:00,0
50.01324913005016,2023-12-05 06:50:00+00:00,0
50.00984241476778,2023-12-05 06:55:00+00:00,0
50.00246432308613,2023-12-05 07:00:00+00:00,0
49.99739174478755,2023-12-05 07:05:00+00:00,0
50.01346644024998,2023-12-05 07:10:00+00:00,0
49.997416967432464,2023-12-05 07:15:00+00:00,0
50.01171035708006,2023-12-05 07:20:00+00:00,0
49.992566682379575,2023-12-05 07:25:00+00:00,0
50.006791408303606,2023-12-05 07:30:00+00:00,0
50.00644953715088,2023-12-05 07:35:00+00:00,0
49.98622374444281,2023-12-05 07:40:00+00:00,0
49.988332381913736,2023-12-05 07:45:00+00:00,0
49.980449177682104,2023-12-05 07:50:00+00:00,0
50.000731844423896,2023-12-05 07:55:00+00:00,0
49.98416064605641,2023-12-05 08:00:00+00:00,0
50.00515545303678,2023-12-05 08:05:00+00:00,0
49.998821858371635,2023-12-05 08:10:00+00:00,0
49.99896705350324,2023-12-05 08:15:00+00:00,0
50.0223966733563,2023-12-05 08:20:00+00:00,0
50.00750624634384,2023-12-05 08:25:00+00:00,0
49.98299805411165,2023-12-05 08:30:00+00:00,0
49.98275371505754,2023-12-05 08:35:00+00:00,0
50.01814810817616,2023-12-05 08:40:00+00:00,0
49.97966902384391,2023-12-05 08:45:00+00:00,0
50.00468875777295,2023-12-05 08:50:00+00:00,0
50.002565799068336,2023-12-05 08:55:00+00:00,0
49.995835891312375,2023-12-05 09:00:00+00:00,0
49.99375576525977,2023-12-05 09:05:00+00:00,0
50.01647745475797,2023-12-05 09:10:00+00:00,0
50.01672550716395,2023-12-05 09:15:00+00:00,0
50.01398794987713,2023-12-05 09:20:00+00:00,0
50.00514037447689,2023-12-05 09:25:00+00:00,0
49.995273902311176,2023-12-05 09:30:00+00:00,0
50.00463961419512,2023-12-05 09:35:00+00:00,0
49.99127300577532,2023-12-05 09:40:00+00:00,0
49.98863458436483,2023-12-05 09:45:00+00:00,0
50.00333090161565,2023-12-05 09:50:00+00:00,0
50.00023914232069,2023-12-05 09:55:00+00:00,0
50.00999077520528,2023-12-05 10:00:00+00:00,0
50.00065622042097,2023-12-05 10:05:00+00:00,0
49.97960229884687,2023-12-05 10:10:00+00:00,0
50.02099928859061,2023-12-05 10:15:00+00:00,0
50.005733927017324,2023-12-05 10:20:00+00:00,0
49.999680643833976,2023-12-05 10:25:00+00:00,0
49.99053536000107,2023-12-05 10:30:00+00:00,0
49.989421062501634,2023-12-05 10:35:00+00:00,0
49.98539149940145,2023-12-05 10:40:00+00:00,0
49.989244239343414,2023-12-05 10:45:00+00:00,0
50.021109600155356,2023-12-05 10:50:00+00:00,0
64.07088126148147,2023-12-05 10:55:00+00:00,1
49.99111936313016,2023-12-05 11:00:00+00:00,0
50.003133389880574,2023-12-05 11:05:00+00:00,0
50.004821702640214,2023-12-05 11:10:00+00:00,0
49.99453937746707,2023-12-05 11:15:00+00:00,0
50.00589683590548,2023-12-05 11:20:00+00:00,0
49.9933323832764,2023-12-05 11:25:00+00:00,0
49.982597875678394,2023-12-05 11:30:00+00:00,0
49.992324294453226,2023-12-05 11:35:00+00:00,0
49.99088609598122,2023-12-05 11:40:00+00:00,0
50.00051619993325,2023-12-05 11:45:00+00:00,0
49.98885870668251,2023-12-05 11:50:00+00:00,0
49.98958948772213,2023-12-05 11:55:00+00:00,0
50.00867323261872,2023-12-05 12:00:00+00:00,0
50.01608174621821,2023-12-05 12:05:00+00:00,0
49.99715504215686,2023-12-05 12:10:00+00:00,0
49.99957395980803,2023-12-05 12:15:00+00:00,0
50.00810118884622,2023-12-05 12:20:00+00:00,0
50.00346259451399,2023-12-05 12:25:00+00:00,0
49.983698471673385,2023-12-05 12:30:00+00:00,0
49.99863044762338,2023-12-05 12:35:00+00:00,0
49.992626421545275,2023-12-05 12:40:00+00:00,0
50.00711924322911,2023-12-05 12:45:00+00:00,0
50.00417544710524,2023-12-05 12:50:00+00:00,0
50.0133291187074,2023-12-05 12:55:00+00:00,0
49.98263601227249,2023-12-05 13:00:00+00:00,0
50.01390757113906,2023-12-05 13:05:00+00:00,0
50.003788688332484,2023-12-05 13:10:00+00:00,0
50.019880822781516,2023-12-05 13:15:00+00:00,0
49.99194600585917,2023-12-05 13:20:00+00:00,0
49.997433386165646,2023-12-05 13:25:00+00:00,0
50.00963937619088,2023-12-05 13:30:00+00:00,0
49.99502859231224,2023-12-05 13:35:00+00:00,0
49.98867057934295,2023-12-05 13:40:00+00:00,0
50.000868821733825,2023-12-05 13:45:00+00:00,0
49.99876015896139,2023-12-05 13:50:00+00:00,0
50.02679502215417,2023-12-05 13:55:00+00:00,0
49.9885926943844,2023-12-05 14:00:00+00:00,0
50.00249634180937,2023-12-05 14:05:00+00:00,0
49.99940752756826,2023-12-05 14:10:00+00:00,0
50.00186386038491,2023-12-05 14:15:00+00:00,0
50.00900399243312,2023-12-05 14:20:00+00:00,0
49.99767574418097,2023-12-05 14:25:00+00:00,0
50.014111672491424,2023-12-05 14:30:00+00:00,0
50.022138865519054,2023-12-05 14:35:00+00:00,0
49.99990103114265,2023-12-05 14:40:00+00:00,0
49.987916612781206,2023-12-05 14:45:00+00:00,0
49.99972510388604,2023-12-05 14:50:00+00:00,0
49.98713289907049,2023-12-05 14:55:00+00:00,0
50.005309793956464,2023-12-05 15:00:00+00:00,0
49.986588613432446,2023-12-05 15:05:00+00:00,0
49.993530373062214,2023-12-05 15:10:00+00:00,0
49.987804009688965,2023-12-05 15:15:00+00:00,0
50.004244932700956,2023-12-05 15:20:00+00:00,0
49.984734725156,2023-12-05 15:25:00+00:00,0
49.98849435192036,2023-12-05 15:30:00+00:00,0
50.01536027722242,2023-12-05 15:35:00+00:00,0
50.011693164269936,2023-12-05 15:40:00+00:00,0
49.99803823146587,2023-12-05 15:45:00+00:00,0
49.9990014093556,2023-12-05 15:50:00+00:00,0
49.99268849147806,2023-12-05 15:55:00+00:00,0
49.993454967085846,2023-12-05 16:00:00+00:00,0
50.00767264403362,2023-12-05 16:05:00+00:00,0
49.99567234449216,2023-12-05 16:10:00+00:00,0
50.001707893315405,2023-12-05 16:15:00+00:00,0
50.00552301483074,2023-12-05 16:20:00+00:00,0
49.97714237213473,2023-12-05 16:25:00+00:00,0
50.00947037245221,2023-12-05 16:30:00+00:00,0
49.99474340304364,2023-12-05 16:35:00+00:00,0
50.00229796127562,2023-12-05 16:40:00+00:00,0
49.99861308052488,2023-12-05 16:45:00+00:00,0
50.003954738605096,2023-12-05 16:50:00+00:00,0
49.985425117925594,2023-12-05 16:55:00+00:00,0
49.9965432399313,2023-12-05 17:00:00+00:00,0
50.011840005334406,2023-12-05 17:05:00+00:00,0
49.99666680267377,2023-12-05 17:10:00+00:00,0
60.29855229752879,2023-12-05 17:15:00+00:00,1
50.01509068436651,2023-12-05 17:20:00+00:00,0
50.002676075200704,2023-12-05 17:25:00+00:00,0
49.993531925096526,2023-12-05 17:30:00+00:00,0
50.00239738833392,2023-12-05 17:35:00+00:00,0
49.98984860086718,2023-12-05 17:40:00+00:00,0
50.00450894837574,2023-12-05 17:45:00+00:00,0
49.99797712101446,2023-12-05 17:50:00+00:00,0
50.00279843274863,2023-12-05 17:55:00+00:00,0
50.00119610081391,2023-12-05 18:00:00+00:00,0
49.99840770970298,2023-12-05 18:05:00+00:00,0
49.99978486577816,2023-12-05 18:10:00+00:00,0
50.004347404008065,2023-12-05 18:15:00+00:00,0
49.99691041117292,2023-12-05 18:20:00+00:00,0
50.00102191727601,2023-12-05 18:25:00+00:00,0
50.013992872353285,2023-12-05 18:30:00+00:00,0
49.98534510147681,2023-12-05 18:35:00+00:00,0
50.00648060987712,2023-12-05 18:40:00+00:00,0
49.995330321957006,2023-12-05 18:45:00+00:00,0
49.99307848336286,2023-12-05 18:50:00+00:00,0
49.99303730899319,2023-12-05 18:55:00+00:00,0
50.00852233924679,2023-12-05 19:00:00+00:00,0
49.988200312993285,2023-12-05 19:05:00+00:00,0
49.99737653759702,2023-12-05 19:10:00+00:00,0
50.00752588573544,2023-12-05 19:15:00+00:00,0
50.00707660286937,2023-12-05 19:20:00+00:00,0
50.00678853869446,2023-12-05 19:25:00+00:00,0
49.983194233774284,2023-12-05 19:30:00+00:00,0
49.99774727454253,2023-12-05 19:35:00+00:00,0
50.006440267617805,2023-12-05 19:40:00+00:00,0
50.014376700334736,2023-12-05 19:45:00+00:00,0
50.00397989396595,2023-12-05 19:50:00+00:00,0
50.000646394611756,2023-12-05 19:55:00+00:00,0
49.988943121477405,2023-12-05 20:00:00+00:00,0
49.986966739030194,2023-12-05 20:05:00+00:00,0
49.98889649395617,2023-12-05 20:10:00+00:00,0
49.99829379731795,2023-12-05 20:15:00+00:00,0
50.00954678587443,2023-12-05 20:20:00+00:00,0
50.005757738160206,2023-12-05 20:25:00+00:00,0
49.98501215191929,2023-12-05 20:30:00+00:00,0
50.01265499526172,2023-12-05 20:35:00+00:00,0
49.99664443238651,2023-12-05 20:40:00+00:00,0
49.999530203019745,2023-12-05 20:45:00+00:00,0
50.01177956124009,2023-12-05 20:50:00+00:00,0
50.00277226733094,2023-12-05 20:55:00+00:00,0
49.99001254199618,2023-12-05 21:00:00+00:00,0
50.01434580823365,2023-12-05 21:05:00+00:00,0
49.99251792354776,2023-12-05 21:10:00+00:00,0
50.004280939522204,2023-12-05 21:15:00+00:00,0
50.00628903818678,2023-12-05 21:20:00+00:00,0
49.99677701722273,2023-12-05 21:25:00+00:00,0
50.0004708459098,2023-12-05 21:30:00+00:00,0
49.99903828267022,2023-12-05 21:35:00+00:00,0
49.9979910920632,2023-12-05 21:40:00+00:00,0
49.999195436361326,2023-12-05 21:45:00+00:00,0
50.00065062783284,2023-12-05 21:50:00+00:00,0
49.99331487007032,2023-12-05 21:55:00+00:00,0
49.9969710679199,2023-12-05 22:00:00+00:00,0
50.00341068523575,2023-12-05 22:05:00+00:00,0
50.00153842513386,2023-12-05 22:10:00+00:00,0
50.000633287981856,2023-12-05 22:15:00+00:00,0
50.021920453052005,2023-12-05 22:20:00+00:00,0
49.98738480975339,2023-12-05 22:25:00+00:00,0
49.99878132831703,2023-12-05 22:30:00+00:00,0
49.982840898676024,2023-12-05 22:35:00+00:00,0
49.989617771759896,2023-12-05 22:40:00+00:00,0
50.003824825027884,2023-12-05 22:45:00+00:00,0
50.00317076893709,2023-12-05 22:50:00+00:00,0
50.00750528939699,2023-12-05 22:55:00+00:00,0
49.99597604076178,2023-12-05 23:00:00+00:00,0
49.987612653354255,2023-12-05 23:05:00+00:00,0
49.99896947096943,2023-12-05 23:10:00+00:00,0
49.98265360851594,2023-12-05 23:15:00+00:00,0
49.99204786586239,2023-12-05 23:20:00+00:00,0
49.98540503723177,2023-12-05 23:25:00+00:00,0
50.0134207057969,2023-12-05 23:30:00+00:00,0
50.003593660422084,2023-12-05 23:35:00+00:00,0
50.0034377197897,2023-12-05 23:40:00+00:00,0
50.01769702044331,2023-12-05 23:45:00+00:00,0
50.00492495124045,2023-12-05 23:50:00+00:00,0
50.005246544532255,2023-12-05 23:55:00+00:00,0
49.99002582713736,2023-12-06 00:00:00+00:00,0
49.99349282684275,2023-12-06 00:05:00+00:00,0
49.99597032120654,2023-12-06 00:10:00+00:00,0
50.00428798830846,2023-12-06 00:15:00+00:00,0
49.99222516284408,2023-12-06 00:20:00+00:00,0
49.98218055602969,2023-12-06 00:25:00+00:00,0
50.02131552754263,2023-12-06 00:30:00+00:00,0
50.00264793540915,2023-12-06 00:35:00+00:00,0
50.00631325694336,2023-12-06 00:40:00+00:00,0
49.99671959210804,2023-12-06 00:45:00+00:00,0
49.99965560769076,2023-12-06 00:50:00+00:00,0
49.98909938041977,2023-12-06 00:55:00+00:00,0
50.00360027460159,2023-12-06 01:00:00+00:00,0
49.99746284427883,2023-12-06 01:05:00+00:00,0
49.99848337505527,2023-12-06 01:10:00+00:00,0
49.991217101971856,2023-12-06 01:15:00+00:00,0
50.009552180727724,2023-12-06 01:20:00+00:00,0
50.000270887776765,2023-12-06 01:25:00+00:00,0
50.00504450071439,2023-12-06 01:30:00+00:00,0
49.989335548132686,2023-12-06 01:35:00+00:00,0
50.008676737951255,2023-12-06 01:40:00+00:00,0
49.995345658079856,2023-12-06 01:45:00+00:00,0
50.007224148883786,2023-12-06 01:50:00+00:00,0
50.0039508951533,2023-12-06 01:55:00+00:00,0
50.00238857954462,2023-12-06 02:00:00+00:00,0
50.01225576414809,2023-12-06 02:05:00+00:00,0
50.00403053061506,2023-12-06 02:10:00+00:00,0
49.99666506425774,2023-12-06 02:15:00+00:00,0
50.004628884437054,2023-12-06 02:20:00+00:00,0
49.995718268451924,2023-12-06 02:25:00+00:00,0
50.0087956425513,2023-12-06 02:30:00+00:00,0
49.996287123417346,2023-12-06 02:35:00+00:00,0
50.008372786611424,2023-12-06 02:40:00+00:00,0
49.98541313082306,2023-12-06 02:45:00+00:00,0
50.00519273219265,2023-12-06 02:50:00+00:00,0
49.99183876892098,2023-12-06 02:55:00+00:00,0
50.00728279950848,2023-12-06 03:00:00+00:00,0
49.99220171896127,2023-12-06 03:05:00+00:00,0
62.94105071260715,2023-12-06 03:10:00+00:00,1
50.01223735016684,2023-12-06 03:15:00+00:00,0
50.00725741016081,2023-12-06 03:20:00+00:00,0
50.00301629050809,2023-12-06 03:25:00+00:00,0
49.9931607435962,2023-12-06 03:30:00+00:00,0
50.00462153503569,2023-12-06 03:35:00+00:00,0
49.99543925553774,2023-12-06 03:40:00+00:00,0
49.99179829755427,2023-12-06 03:45:00+00:00,0
49.998716862172024,2023-12-06 03:50:00+00:00,0
50.012098089121224,2023-12-06 03:55:00+00:00,0
50.00369125005979,2023-12-06 04:00:00+00:00,0
49.985951993166175,2023-12-06 04:05:00+00:00,0
49.98958833557644,2023-12-06 04:10:00+00:00,0
49.993121501057004,2023-12-06 04:15:00+00:00,0
50.007173535297575,2023-12-06 04:20:00+00:00,0
50.008390394065735,2023-12-06 04:25:00+00:00,0
49.985443673584356,2023-12-06 04:30:00+00:00,0
49.99377346561084,2023-12-06 04:35:00+00:00,0
50.0037149640604,2023-12-06 04:40:00+00:00,0
50.00433038181596,2023-12-06 04:45:00+00:00,0
49.99898872828607,2023-12-06 04:50:00+00:00,0
50.00733885156832,2023-12-06 04:55:00+00:00,0
49.98903449040498,2023-12-06 05:00:00+00:00,0
50.01743896083774,2023-12-06 05:05:00+00:00,0
50.00309158127257,2023-12-06 05:10:00+00:00,0
50.0111198371712,2023-12-06 05:15:00+00:00,0
50.01364008534025,2023-12-06 05:20:00+00:00,0
50.0005952837213,2023-12-06 05:25:00+00:00,0
50.00101956828842,2023-12-06 05:30:00+00:00,0
50.00901416287742,2023-12-06 05:35:00+00:00,0
50.01030738301938,2023-12-06 05:40:00+00:00,0
49.98855156750699,2023-12-06 05:45:00+00:00,0
50.02151286830664,2023-12-06 05:50:00+00:00,0
49.98781492621261,2023-12-06 05:55:00+00:00,0
49.97971837563594,2023-12-06 06:00:00+00:00,0
50.01292541824611,2023-12-06 06:05:00+00:00,0
49.98668474391557,2023-12-06 06:10:00+00:00,0
50.017492937007866,2023-12-06 06:15:00+00:00,0
49.99529892096573,2023-12-06 06:20:00+00:00,0
49.99150276439876,2023-12-06 06:25:00+00:00,0
50.02407639616393,2023-12-06 06:30:00+00:00,0
50.02226982373876,2023-12-06 06:35:00+00:00,0
49.99544673673863,2023-12-06 06:40:00+00:00,0
49.99912460373836,2023-12-06 06:45:00+00:00,0
49.99418423280852,2023-12-06 06:50:00+00:00,0
49.99888163398416,2023-12-06 06:55:00+00:00,0
50.00392647144852,2023-12-06 07:00:00+00:00,0
49.999416914281404,2023-12-06 07:05:00+00:00,0
50.01331431489774,2023-12-06 07:10:00+00:00,0
49.99558274704853,2023-12-06 07:15:00+00:00,0
50.00254812210453,2023-12-06 07:20:00+00:00,0
49.99306436871498,2023-12-06 07:25:00+00:00,0
49.99244353805249,2023-12-06 07:30:00+00:00,0
49.97760936621712,2023-12-06 07:35:00+00:00,0
49.98765817571223,2023-12-06 07:40:00+00:00,0
49.98070109760714,2023-12-06 07:45:00+00:00,0
50.007232269901394,2023-12-06 07:50:00+00:00,0
49.995266854745694,2023-12-06 07:55:00+00:00,0
50.00684069205099,2023-12-06 08:00:00+00:00,0
49.99565022723921,2023-12-06 08:05:00+00:00,0
50.00058334012844,2023-12-06 08:10:00+00:00,0
50.012439777736674,2023-12-06 08:15:00+00:00,0
49.995437562011205,2023-12-06 08:20:00+00:00,0
50.00718651744855,2023-12-06 08:25:00+00:00,0
50.00697418688684,2023-12-06 08:30:00+00:00,0
50.01610806651852,2023-12-06 08:35:00+00:00,0
49.997952608171026,2023-12-06 08:40:00+00:00,0
50.013737968355024,2023-12-06 08:45:00+00:00,0
50.001927745236074,2023-12-06 08:50:00+00:00,0
50.00478634214252,2023-12-06 08:55:00+00:00,0
50.00542377573216,2023-12-06 09:00:00+00:00,0
50.00440054971933,2023-12-06 09:05:00+00:00,0
49.979747898762575,2023-12-06 09:10:00+00:00,0
50.00030225293063,2023-12-06 09:15:00+00:00,0
50.00121741405606,2023-12-06 09:20:00+00:00,0
50.01931706972045,2023-12-06 09:25:00+00:00,0
50.01612705379441,2023-12-06 09:30:00+00:00,0
50.00281264693919,2023-12-06 09:35:00+00:00,0
50.023082835830536,2023-12-06 09:40:00+00:00,0
49.992748815109124,2023-12-06 09:45:00+00:00,0
49.997564028080774,2023-12-06 09:50:00+00:00,0
49.98634525961768,2023-12-06 09:55:00+00:00,0
49.99244162613289,2023-12-06 10:00:00+00:00,0
49.997945331327514,2023-12-06 10:05:00+00:00,0
50.01809407978188,2023-12-06 10:10:00+00:00,0
50.00856364451335,2023-12-06 10:15:00+00:00,0
49.99220948111508,2023-12-06 10:20:00+00:00,0
50.00518358196746,2023-12-06 10:25:00+00:00,0
50.011426281733165,2023-12-06 10:30:00+00:00,0
49.99909156296771,2023-12-06 10:35:00+00:00,0
49.9792509023824,2023-12-06 10:40:00+00:00,0
50.00341480377055,2023-12-06 10:45:00+00:00,0
50.01272263300357,2023-12-06 10:50:00+00:00,0
49.989010151570724,2023-12-06 10:55:00+00:00,0
50.00228286346107,2023-12-06 11:00:00+00:00,0
49.995070443196006,2023-12-06 11:05:00+00:00,0
50.003838497804345,2023-12-06 11:10:00+00:00,0
50.016200837834134,2023-12-06 11:15:00+00:00,0
50.00090173401597,2023-12-06 11:20:00+00:00,0
49.9972520312412,2023-12-06 11:25:00+00:00,0
50.014352244546735,2023-12-06 11:30:00+00:00,0
49.99986559387142,2023-12-06 11:35:00+00:00,0
50.01524316459661,2023-12-06 11:40:00+00:00,0
49.992237609726345,2023-12-06 11:45:00+00:00,0
50.00736077910991,2023-12-06 11:50:00+00:00,0
49.99145694675283,2023-12-06 11:55:00+00:00,0
50.00288129957653,2023-12-06 12:00:00+00:00,0
49.9886056821962,2023-12-06 12:05:00+00:00,0
50.00488477181775,2023-12-06 12:10:00+00:00,0
49.99890689902726,2023-12-06 12:15:00+00:00,0
50.01552750496858,2023-12-06 12:20:00+00:00,0
50.01764391363953,2023-12-06 12:25:00+00:00,0
49.99676091540687,2023-12-06 12:30:00+00:00,0
50.00217211092968,2023-12-06 12:35:00+00:00,0
50.00725397716289,2023-12-06 12:40:00+00:00,0
49.995583909325205,2023-12-06 12:45:00+00:00,0
50.0303892210181,2023-12-06 12:50:00+00:00,0
50.00904014734022,2023-12-06 12:55:00+00:00,0
49.995221525637895,2023-12-06 13:00:00+00:00,0
50.01174503570602,2023-12-06 13:05:00+00:00,0
49.994307786290946,2023-12-06 13:10:00+00:00,0
49.99361300916631,2023-12-06 13:15:00+00:00,0
50.00522189042817,2023-12-06 13:20:00+00:00,0
50.001596054418776,2023-12-06 13:25:00+00:00,0
49.98578225474921,2023-12-06 13:30:00+00:00,0
49.98543492667314,2023-12-06 13:35:00+00:00,0
50.005988174184814,2023-12-06 13:40:00+00:00,0
50.00129969118532,2023-12-06 13:45:00+00:00,0
49.993756177430754,2023-12-06 13:50:00+00:00,0
50.003865276897265,2023-12-06 13:55:00+00:00,0
50.00227327222184,2023-12-06 14:00:00+00:00,0
50.00772099648631,2023-12-06 14:05:00+00:00,0
50.0019517526132,2023-12-06 14:10:00+00:00,0
49.996519306805524,2023-12-06 14:15:00+00:00,0
49.996824169713285,2023-12-06 14:20:00+00:00,0
50.00195956548069,2023-12-06 14:25:00+00:00,0
50.01813401107624,2023-12-06 14:30:00+00:00,0
50.01134642208807,2023-12-06 14:35:00+00:00,0
49.99166604268899,2023-12-06 14:40:00+00:00,0
50.00914109524518,2023-12-06 14:45:00+00:00,0
50.00346200781443,2023-12-06 14:50:00+00:00,0
50.00018117185768,2023-12-06 14:55:00+00:00,0
49.97685949988039,2023-12-06 15:00:00+00:00,0
49.9853399220157,2023-12-06 15:05:00+00:00,0
50.003388748608515,2023-12-06 15:10:00+00:00,0
49.99493413272698,2023-12-06 15:15:00+00:00,0
50.00808097714926,2023-12-06 15:20:00+00:00,0
49.98881813903356,2023-12-06 15:25:00+00:00,0
49.998722638384926,2023-12-06 15:30:00+00:00,0
50.01271766588181,2023-12-06 15:35:00+00:00,0
50.0000065472806,2023-12-06 15:40:00+00:00,0
49.99874789787554,2023-12-06 15:45:00+00:00,0
50.00514827225575,2023-12-06 15:50:00+00:00,0
50.00090001857062,2023-12-06 15:55:00+00:00,0
49.98232098534706,2023-12-06 16:00:00+00:00,0
50.00528942553686,2023-12-06 16:05:00+00:00,0
49.99923364838702,2023-12-06 16:10:00+00:00,0
49.98224907595319,2023-12-06 16:15:00+00:00,0
50.02551002855583,2023-12-06 16:20:00+00:00,0
50.002041539491046,2023-12-06 16:25:00+00:00,0
49.99579607464473,2023-12-06 16:30:00+00:00,0
50.002632119648716,2023-12-06 16:35:00+00:00,0
50.0013490431791,2023-12-06 16:40:00+00:00,0
50.00683335493754,2023-12-06 16:45:00+00:00,0
50.00348031755736,2023-12-06 16:50:00+00:00,0
50.00078333118495,2023-12-06 16:55:00+00:00,0
50.00348582474463,2023-12-06 17:00:00+00:00,0
50.01872308530717,2023-12-06 17:05:00+00:00,0
49.992389614452584,2023-12-06 17:10:00+00:00,0
49.99320917980463,2023-12-06 17:15:00+00:00,0
49.9946237852823,2023-12-06 17:20:00+00:00,0
50.00465530968263,2023-12-06 17:25:00+00:00,0
