cpu_usage,memory_usage,timestamp
35.08184812817701,499924.69588059897,2023-12-05T00:40:00.000000Z
32.328136058217446,500104.01419383136,2023-12-05T00:45:00.000000Z
30.98245168061856,500128.7922783471,2023-12-05T00:50:00.000000Z
32.734033620950726,500132.1865822113,2023-12-05T00:55:00.000000Z
27.07164153375502,499972.4240794692,2023-12-05T01:00:00.000000Z
34.33096850286703,499965.83377272025,2023-12-05T01:05:00.000000Z
29.046248706921357,500001.0528343384,2023-12-05T01:10:00.000000Z
31.952936431373335,500047.3767124105,2023-12-05T01:15:00.000000Z
28.85171696567147,500013.6221297154,2023-12-05T01:20:00.000000Z
30.69339906266186,500086.9065430246,2023-12-05T01:25:00.000000Z
31.624436042026083,499847.4481697799,2023-12-05T01:30:00.000000Z
30.67897660268069,500066.8051972514,2023-12-05T01:35:00.000000Z
29.20490279609812,500199.0645595503,2023-12-05T01:40:00.000000Z
21.80553908415292,499980.3163075164,2023-12-05T01:45:00.000000Z
26.88107513859085,499991.2878630613,2023-12-05T01:50:00.000000Z
39.94685364112824,499964.130559899,2023-12-05T01:55:00.000000Z
41.24206410760976,500092.2699152135,2023-12-05T02:00:00.000000Z
26.984843513589887,499941.4399610338,2023-12-05T02:05:00.000000Z
28.41710726635237,500062.6400705255,2023-12-05T02:10:00.000000Z
35.69726247438336,500119.0369052239,2023-12-05T02:15:00.000000Z
32.374309548849126,499963.6525697759,2023-12-05T02:20:00.000000Z
33.576383591316166,500008.84505206975,2023-12-05T02:25:00.000000Z
31.881284633129383,499876.2060343758,2023-12-05T02:30:00.000000Z
29.67617332403111,499979.9030205954,2023-12-05T02:35:00.000000Z
36.90387312353887,500013.2416044309,2023-12-05T02:40:00.000000Z
26.429551025543592,499908.2778649624,2023-12-05T02:45:00.000000Z
29.196720033089363,500016.809152447,2023-12-05T02:50:00.000000Z
25.857832062857973,500023.5197429064,2023-12-05T02:55:00.000000Z
30.76189618298873,500081.34032101935,2023-12-05T03:00:00.000000Z
29.445510628156367,499860.8328822639,2023-12-05T03:05:00.000000Z
36.34092117553064,499996.2934129537,2023-12-05T03:10:00.000000Z
29.726762345613874,500054.52702870336,2023-12-05T03:15:00.000000Z
24.221383676057695,500200.24252938665,2023-12-05T03:20:00.000000Z
30.227228173238068,500164.710930308,2023-12-05T03:25:00.000000Z
27.699901864139218,500073.9453744818,2023-12-05T03:30:00.000000Z
31.990809003451485,500046.50165903766,2023-12-05T03:35:00.000000Z
31.755012992730634,500006.1398023153,2023-12-05T03:40:00.000000Z
28.343506224624555,499977.1822769626,2023-12-05T03:45:00.000000Z
35.98148482394435,499992.671899274,2023-12-05T03:50:00.000000Z
23.245548049558057,500137.38524543215,2023-12-05T03:55:00.000000Z
32.754908691704394,499975.8540778881,2023-12-05T04:00:00.000000Z
37.668931341318334,499956.8791604231,2023-12-05T04:05:00.000000Z
35.67826658066333,500189.646594458,2023-12-05T04:10:00.000000Z
29.574756751973403,500042.173343625,2023-12-05T04:15:00.000000Z
24.193051306043223,500042.37648063264,2023-12-05T04:20:00.000000Z
22.73483309980916,500022.237171311,2023-12-05T04:25:00.000000Z
28.23825314253451,500098.4603921193,2023-12-05T04:30:00.000000Z
31.00759448774655,499901.7138827878,2023-12-05T04:35:00.000000Z
30.76436974029321,499953.5714958735,2023-12-05T04:40:00.000000Z
37.31842691905398,500152.853461804,2023-12-05T04:45:00.000000Z
37.4386146318009,500021.1046397151,2023-12-05T04:50:00.000000Z
34.55214231341272,500136.2245444654,2023-12-05T04:55:00.000000Z
35.63036545084385,500016.8325937754,2023-12-05T05:00:00.000000Z
23.15326969578022,500028.4579412586,2023-12-05T05:05:00.000000Z
32.288058202705834,499983.704117133,2023-12-05T05:10:00.000000Z
21.841393789358243,499938.3883226933,2023-12-05T05:15:00.000000Z
33.6535423442271,499932.183300847,2023-12-05T05:20:00.000000Z
22.726737552425565,499897.79621135816,2023-12-05T05:25:00.000000Z
32.18960143725108,500018.6965351983,2023-12-05T05:30:00.000000Z
37.97168688006658,500089.5408378673,2023-12-05T05:35:00.000000Z
23.226928930530097,499893.6324986727,2023-12-05T05:40:00.000000Z
20.39743086879236,499946.4802726567,2023-12-05T05:45:00.000000Z
24.72557739421716,499935.5881819875,2023-12-05T05:50:00.000000Z
26.75812655690622,499835.9440026168,2023-12-05T05:55:00.000000Z
28.263129657762548,499822.2554732655,2023-12-05T06:00:00.000000Z
32.54780452161209,499746.4222695556,2023-12-05T06:05:00.000000Z
30.03118382984544,500047.2148686489,2023-12-05T06:10:00.000000Z
36.56913459327947,500147.0507910104,2023-12-05T06:15:00.000000Z
25.225443241305367,500062.6340338197,2023-12-05T06:20:00.000000Z
30.94789191904991,499882.6698256137,2023-12-05T06:25:00.000000Z
33.2585602276303,500119.0105472119,2023-12-05T06:30:00.000000Z
33.021545120646415,500077.6171968709,2023-12-05T06:35:00.000000Z
35.062222028151496,499951.5371346648,2023-12-05T06:40:00.000000Z
26.802514263402,500147.990474994,2023-12-05T06:45:00.000000Z
30.947147640679688,500132.4913005016,2023-12-05T06:50:00.000000Z
30.43441056524888,500098.4241476778,2023-12-05T06:55:00.000000Z
33.21530859340805,500024.6432308612,2023-12-05T07:00:00.000000Z
25.47920643566567,499973.9174478755,2023-12-05T07:05:00.000000Z
32.21866701679619,500134.6644024998,2023-12-05T07:10:00.000000Z
39.50336443012353,499974.1696743247,2023-12-05T07:15:00.000000Z
22.34053207516613,500117.1035708006,2023-12-05T07:20:00.000000Z
30.42226288009762,499925.66682379576,2023-12-05T07:25:00.000000Z
30.986403236276452,500067.9140830361,2023-12-05T07:30:00.000000Z
28.103881157622496,500064.4953715088,2023-12-05T07:35:00.000000Z
33.104848928137535,499862.2374444281,2023-12-05T07:40:00.000000Z
26.247844631251184,499883.32381913735,2023-12-05T07:45:00.000000Z
28.794736244217585,499804.491776821,2023-12-05T07:50:00.000000Z
38.553320973175445,500007.318444239,2023-12-05T07:55:00.000000Z
36.83301523216009,499841.6064605641,2023-12-05T08:00:00.000000Z
57.43212511880515,500051.5545303678,2023-12-05T08:05:00.000000Z
24.2439229422352,499988.2185837163,2023-12-05T08:10:00.000000Z
28.005151866558805,499989.6705350324,2023-12-05T08:15:00.000000Z
34.93956915020213,500223.966733563,2023-12-05T08:20:00.000000Z
27.440190350353785,500075.0624634383,2023-12-05T08:25:00.000000Z
28.23255623253948,499829.9805411165,2023-12-05T08:30:00.000000Z
25.73839107914304,499827.5371505754,2023-12-05T08:35:00.000000Z
37.90577959720432,500181.4810817616,2023-12-05T08:40:00.000000Z
22.371299056304736,499796.6902384391,2023-12-05T08:45:00.000000Z
36.01611519116507,500046.88757772953,2023-12-05T08:50:00.000000Z
34.53018762179263,500025.65799068334,2023-12-05T08:55:00.000000Z
26.836340103820906,499958.3589131237,2023-12-05T09:00:00.000000Z
33.93932917065352,499937.55765259766,2023-12-05T09:05:00.000000Z
22.998271596889587,500164.7745475797,2023-12-05T09:10:00.000000Z
38.24264137847915,500167.2550716395,2023-12-05T09:15:00.000000Z
27.056915624022466,500139.8794987713,2023-12-05T09:20:00.000000Z
31.247889984616247,500051.4037447688,2023-12-05T09:25:00.000000Z
28.76856762750726,499952.73902311176,2023-12-05T09:30:00.000000Z
27.7620468269972,500046.39614195126,2023-12-05T09:35:00.000000Z
28.90666964602356,499912.7300577532,2023-12-05T09:40:00.000000Z
21.03332600555786,499886.3458436483,2023-12-05T09:45:00.000000Z
32.18870339706006,500033.3090161565,2023-12-05T09:50:00.000000Z
21.33090836155437,500002.39142320695,2023-12-05T09:55:00.000000Z
30.091275711535875,500099.9077520528,2023-12-05T10:00:00.000000Z
23.76049429715242,500006.56220420974,2023-12-05T10:05:00.000000Z
32.41383057992379,499796.0229884687,2023-12-05T10:10:00.000000Z
30.52301596247896,500209.992885906,2023-12-05T10:15:00.000000Z
35.7666422425923,500057.3392701732,2023-12-05T10:20:00.000000Z
35.74831670904788,499996.80643833976,2023-12-05T10:25:00.000000Z
21.999462922567027,499905.3536000107,2023-12-05T10:30:00.000000Z
30.550837685120268,499894.2106250163,2023-12-05T10:35:00.000000Z
27.39950554415689,499853.91499401454,2023-12-05T10:40:00.000000Z
29.417558893437786,499892.4423934342,2023-12-05T10:45:00.000000Z
29.691652554211565,500211.0960015536,2023-12-05T10:50:00.000000Z
39.82071106179863,640708.8126148147,2023-12-05T10:55:00.000000Z
26.14217173995777,499911.1936313016,2023-12-05T11:00:00.000000Z
29.58077693886,500031.3338988057,2023-12-05T11:05:00.000000Z
25.34831011924013,500048.21702640207,2023-12-05T11:10:00.000000Z
31.984079179888592,499945.3937746707,2023-12-05T11:15:00.000000Z
22.14020777343273,500058.9683590549,2023-12-05T11:20:00.000000Z
36.681060816452174,499933.32383276406,2023-12-05T11:25:00.000000Z
26.75740829240626,499825.978756784,2023-12-05T11:30:00.000000Z
27.02471028466568,499923.24294453225,2023-12-05T11:35:00.000000Z
24.32747136570481,499908.8609598122,2023-12-05T11:40:00.000000Z
26.301995846912348,500005.1619993325,2023-12-05T11:45:00.000000Z
26.192454035959173,499888.5870668251,2023-12-05T11:50:00.000000Z
31.2088139679982,499895.89487722126,2023-12-05T11:55:00.000000Z
35.501249672229925,500086.7323261872,2023-12-05T12:00:00.000000Z
27.136133637262567,500160.8174621821,2023-12-05T12:05:00.000000Z
32.94667000863504,499971.5504215686,2023-12-05T12:10:00.000000Z
40.46545450189732,499995.7395980803,2023-12-05T12:15:00.000000Z
39.792988853483934,500081.01188846224,2023-12-05T12:20:00.000000Z
35.78709373455627,500034.6259451399,2023-12-05T12:25:00.000000Z
34.62526382083351,499836.98471673386,2023-12-05T12:30:00.000000Z
35.066152336175314,499986.3044762338,2023-12-05T12:35:00.000000Z
28.267883645235777,499926.2642154528,2023-12-05T12:40:00.000000Z
27.95216702528643,500071.1924322911,2023-12-05T12:45:00.000000Z
34.47565847954576,500041.7544710523,2023-12-05T12:50:00.000000Z
26.415288522021847,500133.291187074,2023-12-05T12:55:00.000000Z
27.6025954223703,499826.3601227249,2023-12-05T13:00:00.000000Z
36.52065811753107,500139.0757113906,2023-12-05T13:05:00.000000Z
25.836722647183628,500037.8868833249,2023-12-05T13:10:00.000000Z
38.52126622474086,500198.8082278152,2023-12-05T13:15:00.000000Z
25.7650185497167,499919.4600585917,2023-12-05T13:20:00.000000Z
30.77426436565284,499974.3338616565,2023-12-05T13:25:00.000000Z
25.671103627255803,500096.3937619088,2023-12-05T13:30:00.000000Z
32.62667827125102,499950.2859231224,2023-12-05T13:35:00.000000Z
40.91984672705812,499886.7057934295,2023-12-05T13:40:00.000000Z
24.240379012185212,500008.6882173383,2023-12-05T13:45:00.000000Z
29.43676889031632,499987.6015896139,2023-12-05T13:50:00.000000Z
51.08892359295347,500267.95022154175,2023-12-05T13:55:00.000000Z
43.52690546545457,499885.926943844,2023-12-05T14:00:00.000000Z
26.64381376757054,500024.9634180937,2023-12-05T14:05:00.000000Z
31.38435821906377,499994.07527568255,2023-12-05T14:10:00.000000Z
23.12549920868839,500018.6386038491,2023-12-05T14:15:00.000000Z
34.987055142756006,500090.0399243312,2023-12-05T14:20:00.000000Z
27.6612826226709,499976.7574418097,2023-12-05T14:25:00.000000Z
29.840702620343865,500141.1167249143,2023-12-05T14:30:00.000000Z
34.79034907918176,500221.3886551905,2023-12-05T14:35:00.000000Z
24.500496991805026,499999.0103114265,2023-12-05T14:40:00.000000Z
28.633885007321865,499879.16612781206,2023-12-05T14:45:00.000000Z
29.429029447199632,499997.2510388605,2023-12-05T14:50:00.000000Z
22.786176860434782,499871.3289907049,2023-12-05T14:55:00.000000Z
27.54683273205796,500053.0979395647,2023-12-05T15:00:00.000000Z
26.740131185111554,499865.8861343244,2023-12-05T15:05:00.000000Z
28.7554991067808,499935.3037306221,2023-12-05T15:10:00.000000Z
33.13721933481333,499878.04009688966,2023-12-05T15:15:00.000000Z
19.32304374457036,500042.4493270096,2023-12-05T15:20:00.000000Z
20.70603712485037,499847.34725156,2023-12-05T15:25:00.000000Z
31.55342511809342,499884.9435192036,2023-12-05T15:30:00.000000Z
28.70511071045414,500153.60277222417,2023-12-05T15:35:00.000000Z
30.86349412898008,500116.9316426993,2023-12-05T15:40:00.000000Z
28.697771702727547,499980.38231465867,2023-12-05T15:45:00.000000Z
28.855123833346525,499990.014093556,2023-12-05T15:50:00.000000Z
32.33541247035842,499926.8849147806,2023-12-05T15:55:00.000000Z
35.39263724614047,499934.5496708584,2023-12-05T16:00:00.000000Z
33.46596226244914,500076.7264403362,2023-12-05T16:05:00.000000Z
33.42204819271721,499956.7234449216,2023-12-05T16:10:00.000000Z
26.13303290049825,500017.07893315406,2023-12-05T16:15:00.000000Z
33.95297871587169,500055.2301483074,2023-12-05T16:20:00.000000Z
28.14895771887789,499771.4237213473,2023-12-05T16:25:00.000000Z
34.741565787034155,500094.7037245221,2023-12-05T16:30:00.000000Z
26.42435648856766,499947.4340304364,2023-12-05T16:35:00.000000Z
29.39327555511174,500022.9796127562,2023-12-05T16:40:00.000000Z
28.509094092639195,499986.13080524886,2023-12-05T16:45:00.000000Z
34.214000879542304,500039.547386051,2023-12-05T16:50:00.000000Z
32.28838426230796,499854.2511792559,2023-12-05T16:55:00.000000Z
21.023712711425983,499965.43239931297,2023-12-05T17:00:00.000000Z
32.29261913787255,500118.400053344,2023-12-05T17:05:00.000000Z
32.09815165362735,499966.66802673775,2023-12-05T17:10:00.000000Z
37.37775520371487,602985.522975288,2023-12-05T17:15:00.000000Z
37.19276664106322,500150.9068436651,2023-12-05T17:20:00.000000Z
33.393721245006105,500026.760752007,2023-12-05T17:25:00.000000Z
22.887479772677658,499935.3192509653,2023-12-05T17:30:00.000000Z
34.879845545891044,500023.9738833392,2023-12-05T17:35:00.000000Z
27.77425081785674,499898.48600867175,2023-12-05T17:40:00.000000Z
34.58979241795211,500045.0894837573,2023-12-05T17:45:00.000000Z
55.73406758248062,499979.77121014456,2023-12-05T17:50:00.000000Z
35.22398143652311,500027.9843274863,2023-12-05T17:55:00.000000Z
23.627499786707386,500011.961008139,2023-12-05T18:00:00.000000Z
43.07912695042937,499984.0770970298,2023-12-05T18:05:00.000000Z
35.93207996150733,499997.8486577816,2023-12-05T18:10:00.000000Z
34.42731256380193,500043.4740400806,2023-12-05T18:15:00.000000Z
33.88551296135788,499969.1041117292,2023-12-05T18:20:00.000000Z
29.725996660362163,500010.21917276015,2023-12-05T18:25:00.000000Z
27.247181034794068,500139.9287235328,2023-12-05T18:30:00.000000Z
36.85470078664759,499853.4510147681,2023-12-05T18:35:00.000000Z
28.131542888539265,500064.8060987712,2023-12-05T18:40:00.000000Z
38.348451301913286,499953.30321957,2023-12-05T18:45:00.000000Z
26.667123946247223,499930.78483362857,2023-12-05T18:50:00.000000Z
37.9117330337722,499930.3730899319,2023-12-05T18:55:00.000000Z
38.060352720755326,500085.2233924679,2023-12-05T19:00:00.000000Z
35.58815935035578,499882.00312993285,2023-12-05T19:05:00.000000Z
26.302644690405764,499973.7653759702,2023-12-05T19:10:00.000000Z
29.74066149830409,500075.2588573544,2023-12-05T19:15:00.000000Z
25.332531159759256,500070.7660286937,2023-12-05T19:20:00.000000Z
32.963500990996025,500067.88538694463,2023-12-05T19:25:00.000000Z
31.32062325687013,499831.9423377429,2023-12-05T19:30:00.000000Z
33.44141980787763,499977.4727454253,2023-12-05T19:35:00.000000Z
35.26854934246455,500064.402676178,2023-12-05T19:40:00.000000Z
21.399973570878416,500143.7670033474,2023-12-05T19:45:00.000000Z
28.732034616200483,500039.7989396595,2023-12-05T19:50:00.000000Z
27.955709680504015,500006.4639461176,2023-12-05T19:55:00.000000Z
23.95172789224049,499889.431214774,2023-12-05T20:00:00.000000Z
32.23248824170372,499869.667390302,2023-12-05T20:05:00.000000Z
31.660047490674582,499888.9649395617,2023-12-05T20:10:00.000000Z
32.60200461896716,499982.9379731795,2023-12-05T20:15:00.000000Z
26.139124206453424,500095.4678587442,2023-12-05T20:20:00.000000Z
36.63577867654088,500057.5773816021,2023-12-05T20:25:00.000000Z
36.852058709658095,499850.1215191929,2023-12-05T20:30:00.000000Z
33.48948652432132,500126.5499526172,2023-12-05T20:35:00.000000Z
30.841510365842183,499966.4443238651,2023-12-05T20:40:00.000000Z
30.705189973723886,499995.3020301974,2023-12-05T20:45:00.000000Z
33.309526168410386,500117.7956124009,2023-12-05T20:50:00.000000Z
27.499534401020394,500027.72267330944,2023-12-05T20:55:00.000000Z
34.73794598286175,499900.12541996175,2023-12-05T21:00:00.000000Z
39.1500774789981,500143.4580823365,2023-12-05T21:05:00.000000Z
38.51665445513623,499925.1792354776,2023-12-05T21:10:00.000000Z
28.907859666335334,500042.80939522205,2023-12-05T21:15:00.000000Z
27.749489840101944,500062.89038186776,2023-12-05T21:20:00.000000Z
25.05604025049294,499967.77017222735,2023-12-05T21:25:00.000000Z
32.22178405244743,500004.70845909807,2023-12-05T21:30:00.000000Z
35.11047050589236,499990.3828267022,2023-12-05T21:35:00.000000Z
24.61576369477229,499979.910920632,2023-12-05T21:40:00.000000Z
38.75775070460661,499991.9543636133,2023-12-05T21:45:00.000000Z
24.62050302999093,500006.5062783284,2023-12-05T21:50:00.000000Z
17.499501005065813,499933.1487007032,2023-12-05T21:55:00.000000Z
27.315713739530324,499969.71067919896,2023-12-05T22:00:00.000000Z
24.007694808668813,500034.1068523575,2023-12-05T22:05:00.000000Z
27.5802283681692,500015.38425133866,2023-12-05T22:10:00.000000Z
19.280468005247883,500006.3328798185,2023-12-05T22:15:00.000000Z
27.24780906539636,500219.20453052,2023-12-05T22:20:00.000000Z
26.883555951037422,499873.84809753386,2023-12-05T22:25:00.000000Z
35.57463865117367,499987.8132831703,2023-12-05T22:30:00.000000Z
35.5681869253158,499828.40898676025,2023-12-05T22:35:00.000000Z
30.724538585426732,499896.17771759897,2023-12-05T22:40:00.000000Z
19.70245751198501,500038.2482502788,2023-12-05T22:45:00.000000Z
31.668720278157185,500031.7076893709,2023-12-05T22:50:00.000000Z
32.68957450583177,500075.0528939699,2023-12-05T22:55:00.000000Z
28.8691693898605,499959.7604076178,2023-12-05T23:00:00.000000Z
33.756193533509006,499876.1265335425,2023-12-05T23:05:00.000000Z
40.79772189876445,499989.6947096943,2023-12-05T23:10:00.000000Z
27.57634462726682,499826.5360851594,2023-12-05T23:15:00.000000Z
31.299267719213468,499920.4786586239,2023-12-05T23:20:00.000000Z
40.69885073190287,499854.0503723177,2023-12-05T23:25:00.000000Z
27.220610431971103,500134.20705796895,2023-12-05T23:30:00.000000Z
29.83660519261304,500035.9366042208,2023-12-05T23:35:00.000000Z
35.58238062151811,500034.377197897,2023-12-05T23:40:00.000000Z
26.51192167200262,500176.9702044331,2023-12-05T23:45:00.000000Z
31.28225332601008,500049.2495124045,2023-12-05T23:50:00.000000Z
18.068719554937815,500052.46544532257,2023-12-05T23:55:00.000000Z
20.26595150139932,499900.2582713736,2023-12-06T00:00:00.000000Z
36.51257343391867,499934.9282684275,2023-12-06T00:05:00.000000Z
29.04065625765234,499959.7032120654,2023-12-06T00:10:00.000000Z
28.00422430197589,500042.87988308456,2023-12-06T00:15:00.000000Z
27.51778128638743,499922.2516284408,2023-12-06T00:20:00.000000Z
30.26306841354832,499821.80556029687,2023-12-06T00:25:00.000000Z
26.590841330254246,500213.1552754263,2023-12-06T00:30:00.000000Z
32.94206593166436,500026.4793540915,2023-12-06T00:35:00.000000Z
29.757580077250346,500063.1325694336,2023-12-06T00:40:00.000000Z
20.25018959362161,499967.1959210804,2023-12-06T00:45:00.000000Z
31.759598817046296,499996.5560769076,2023-12-06T00:50:00.000000Z
35.43618524725482,499890.99380419776,2023-12-06T00:55:00.000000Z
32.37617143120953,500036.0027460159,2023-12-06T01:00:00.000000Z
18.0989837452874,499974.62844278826,2023-12-06T01:05:00.000000Z
34.871631840462484,499984.8337505527,2023-12-06T01:10:00.000000Z
34.54747037735868,499912.1710197186,2023-12-06T01:15:00.000000Z
32.46442468269327,500095.5218072773,2023-12-06T01:20:00.000000Z
33.68481626388283,500002.70887776767,2023-12-06T01:25:00.000000Z
27.334588211963197,500050.4450071439,2023-12-06T01:30:00.000000Z
40.4802255572703,499893.3554813269,2023-12-06T01:35:00.000000Z
28.024155200543525,500086.7673795125,2023-12-06T01:40:00.000000Z
34.096905135074145,499953.45658079855,2023-12-06T01:45:00.000000Z
35.266018306644824,500072.2414888379,2023-12-06T01:50:00.000000Z
33.540640645700776,500039.50895153306,2023-12-06T01:55:00.000000Z
24.680215872576568,500023.88579544623,2023-12-06T02:00:00.000000Z
27.996495564333035,500122.5576414809,2023-12-06T02:05:00.000000Z
22.0382635167108,500040.3053061506,2023-12-06T02:10:00.000000Z
34.207752958925894,499966.6506425774,2023-12-06T02:15:00.000000Z
33.84687844698748,500046.2888443706,2023-12-06T02:20:00.000000Z
33.04949112711944,499957.1826845192,2023-12-06T02:25:00.000000Z
38.09984089231422,500087.95642551297,2023-12-06T02:30:00.000000Z
36.3863937587625,499962.8712341734,2023-12-06T02:35:00.000000Z
32.08362719355588,500083.7278661142,2023-12-06T02:40:00.000000Z
30.439150041264508,499854.1313082306,2023-12-06T02:45:00.000000Z
25.588753307549723,500051.9273219265,2023-12-06T02:50:00.000000Z
38.63181465155179,499918.3876892098,2023-12-06T02:55:00.000000Z
21.656980833218483,500072.8279950848,2023-12-06T03:00:00.000000Z
38.16984475027049,499922.0171896127,2023-12-06T03:05:00.000000Z
32.358616908250944,629410.5071260715,2023-12-06T03:10:00.000000Z
26.73332899626846,500122.3735016684,2023-12-06T03:15:00.000000Z
35.00931700121449,500072.5741016081,2023-12-06T03:20:00.000000Z
21.890467551436917,500030.162905081,2023-12-06T03:25:00.000000Z
27.362961260680244,499931.607435962,2023-12-06T03:30:00.000000Z
27.00316672187639,500046.2153503568,2023-12-06T03:35:00.000000Z
29.50406182447353,499954.3925553774,2023-12-06T03:40:00.000000Z
35.89541150814312,499917.98297554266,2023-12-06T03:45:00.000000Z
22.80356078222649,499987.1686217203,2023-12-06T03:50:00.000000Z
31.23308619535978,500120.9808912123,2023-12-06T03:55:00.000000Z
31.25955444048451,500036.9125005979,2023-12-06T04:00:00.000000Z
31.259503211582164,499859.5199316617,2023-12-06T04:05:00.000000Z
26.558180746588256,499895.8833557644,2023-12-06T04:10:00.000000Z
20.638021280897348,499931.21501057,2023-12-06T04:15:00.000000Z
24.86229919316281,500071.7353529757,2023-12-06T04:20:00.000000Z
30.726717573036563,500083.9039406573,2023-12-06T04:25:00.000000Z
39.32979804098611,499854.43673584354,2023-12-06T04:30:00.000000Z
26.95289367113623,499937.7346561085,2023-12-06T04:35:00.000000Z
20.41218626236844,500037.1496406039,2023-12-06T04:40:00.000000Z
31.214395334904637,500043.3038181596,2023-12-06T04:45:00.000000Z
27.7707770640014,499989.8872828607,2023-12-06T04:50:00.000000Z
29.971524697818417,500073.3885156832,2023-12-06T04:55:00.000000Z
26.81847409444677,499890.3449040498,2023-12-06T05:00:00.000000Z
26.08470238362276,500174.38960837736,2023-12-06T05:05:00.000000Z
29.378835777468737,500030.9158127258,2023-12-06T05:10:00.000000Z
23.72886641504101,500111.198371712,2023-12-06T05:15:00.000000Z
24.18066231811952,500136.4008534025,2023-12-06T05:20:00.000000Z
32.86049268489857,500005.95283721306,2023-12-06T05:25:00.000000Z
32.1202729081174,500010.19568288414,2023-12-06T05:30:00.000000Z
32.726725870651606,500090.1416287742,2023-12-06T05:35:00.000000Z
36.54957413615163,500103.0738301938,2023-12-06T05:40:00.000000Z
37.45011919836812,499885.5156750699,2023-12-06T05:45:00.000000Z
19.216317725859064,500215.1286830664,2023-12-06T05:50:00.000000Z
17.755012465358426,499878.14926212607,2023-12-06T05:55:00.000000Z
29.72804958777489,499797.1837563594,2023-12-06T06:00:00.000000Z
34.60914852125532,500129.2541824611,2023-12-06T06:05:00.000000Z
32.80729520559994,499866.8474391557,2023-12-06T06:10:00.000000Z
31.261373678580465,500174.92937007867,2023-12-06T06:15:00.000000Z
28.46967199044533,499952.9892096573,2023-12-06T06:20:00.000000Z
26.647166590220746,499915.0276439876,2023-12-06T06:25:00.000000Z
26.42984719025847,500240.76396163926,2023-12-06T06:30:00.000000Z
25.775160348549747,500222.6982373876,2023-12-06T06:35:00.000000Z
40.96373375051964,499954.4673673863,2023-12-06T06:40:00.000000Z
19.13932197977281,499991.2460373836,2023-12-06T06:45:00.000000Z
35.43674737666578,499941.8423280853,2023-12-06T06:50:00.000000Z
27.351352062657597,499988.8163398416,2023-12-06T06:55:00.000000Z
36.649987499073234,500039.2647144852,2023-12-06T07:00:00.000000Z
36.97036355294536,499994.169142814,2023-12-06T07:05:00.000000Z
30.486655904531965,500133.1431489774,2023-12-06T07:10:00.000000Z
37.121374206285445,499955.82747048535,2023-12-06T07:15:00.000000Z
30.11901397970069,500025.4812210453,2023-12-06T07:20:00.000000Z
23.55905245771079,499930.64368714986,2023-12-06T07:25:00.000000Z
18.39520900309169,499924.43538052496,2023-12-06T07:30:00.000000Z
33.01886818203463,499776.0936621712,2023-12-06T07:35:00.000000Z
23.290909975177684,499876.5817571223,2023-12-06T07:40:00.000000Z
25.440982748919552,499807.0109760714,2023-12-06T07:45:00.000000Z
18.571923060428546,500072.3226990139,2023-12-06T07:50:00.000000Z
33.6676844060603,499952.66854745697,2023-12-06T07:55:00.000000Z
27.66933830305135,500068.4069205099,2023-12-06T08:00:00.000000Z
34.430934521733334,499956.50227239216,2023-12-06T08:05:00.000000Z
20.1040189288149,500005.8334012845,2023-12-06T08:10:00.000000Z
