cpu_usage,timestamp,anomaly
26.836340103820906,2023-12-05 09:00:00+00:00,0
33.93932917065352,2023-12-05 09:05:00+00:00,0
22.998271596889587,2023-12-05 09:10:00+00:00,0
38.24264137847915,2023-12-05 09:15:00+00:00,0
27.056915624022466,2023-12-05 09:20:00+00:00,0
31.247889984616247,2023-12-05 09:25:00+00:00,0
28.76856762750726,2023-12-05 09:30:00+00:00,0
27.7620468269972,2023-12-05 09:35:00+00:00,0
28.90666964602356,2023-12-05 09:40:00+00:00,0
21.03332600555786,2023-12-05 09:45:00+00:00,0
32.18870339706006,2023-12-05 09:50:00+00:00,0
21.33090836155437,2023-12-05 09:55:00+00:00,0
30.091275711535875,2023-12-05 10:00:00+00:00,0
23.76049429715242,2023-12-05 10:05:00+00:00,0
32.41383057992379,2023-12-05 10:10:00+00:00,0
30.52301596247896,2023-12-05 10:15:00+00:00,0
35.7666422425923,2023-12-05 10:20:00+00:00,0
35.74831670904788,2023-12-05 10:25:00+00:00,0
21.999462922567027,2023-12-05 10:30:00+00:00,0
30.550837685120268,2023-12-05 10:35:00+00:00,0
27.39950554415689,2023-12-05 10:40:00+00:00,0
29.417558893437786,2023-12-05 10:45:00+00:00,0
29.691652554211565,2023-12-05 10:50:00+00:00,0
39.82071106179863,2023-12-05 10:55:00+00:00,1
26.14217173995777,2023-12-05 11:00:00+00:00,0
29.58077693886,2023-12-05 11:05:00+00:00,0
25.34831011924013,2023-12-05 11:10:00+00:00,0
31.984079179888592,2023-12-05 11:15:00+00:00,0
22.14020777343273,2023-12-05 11:20:00+00:00,0
36.681060816452174,2023-12-05 11:25:00+00:00,0
26.75740829240626,2023-12-05 11:30:00+00:00,0
27.02471028466568,2023-12-05 11:35:00+00:00,0
24.32747136570481,2023-12-05 11:40:00+00:00,0
26.301995846912348,2023-12-05 11:45:00+00:00,0
26.192454035959173,2023-12-05 11:50:00+00:00,0
31.2088139679982,2023-12-05 11:55:00+00:00,0
35.501249672229925,2023-12-05 12:00:00+00:00,0
27.136133637262567,2023-12-05 12:05:00+00:00,0
32.94667000863504,2023-12-05 12:10:00+00:00,0
40.46545450189732,2023-12-05 12:15:00+00:00,0
39.792988853483934,2023-12-05 12:20:00+00:00,0
35.78709373455627,2023-12-05 12:25:00+00:00,0
34.62526382083351,2023-12-05 12:30:00+00:00,0
35.066152336175314,2023-12-05 12:35:00+00:00,0
28.267883645235777,2023-12-05 12:40:00+00:00,0
27.95216702528643,2023-12-05 12:45:00+00:00,0
34.47565847954576,2023-12-05 12:50:00+00:00,0
26.415288522021847,2023-12-05 12:55:00+00:00,0
27.6025954223703,2023-12-05 13:00:00+00:00,0
36.52065811753107,2023-12-05 13:05:00+00:00,0
25.836722647183628,2023-12-05 13:10:00+00:00,0
38.52126622474086,2023-12-05 13:15:00+00:00,0
25.7650185497167,2023-12-05 13:20:00+00:00,0
30.77426436565284,2023-12-05 13:25:00+00:00,0
25.671103627255803,2023-12-05 13:30:00+00:00,0
32.62667827125102,2023-12-05 13:35:00+00:00,0
40.91984672705812,2023-12-05 13:40:00+00:00,0
24.24037901218521,2023-12-05 13:45:00+00:00,0
29.43676889031632,2023-12-05 13:50:00+00:00,0
51.08892359295347,2023-12-05 13:55:00+00:00,1
43.52690546545457,2023-12-05 14:00:00+00:00,0
26.64381376757054,2023-12-05 14:05:00+00:00,0
31.38435821906377,2023-12-05 14:10:00+00:00,0
23.12549920868839,2023-12-05 14:15:00+00:00,0
34.987055142756006,2023-12-05 14:20:00+00:00,0
27.6612826226709,2023-12-05 14:25:00+00:00,0
29.840702620343865,2023-12-05 14:30:00+00:00,0
34.79034907918176,2023-12-05 14:35:00+00:00,0
24.500496991805026,2023-12-05 14:40:00+00:00,0
28.633885007321865,2023-12-05 14:45:00+00:00,0
29.429029447199632,2023-12-05 14:50:00+00:00,0
22.786176860434782,2023-12-05 14:55:00+00:00,0
27.54683273205796,2023-12-05 15:00:00+00:00,0
26.740131185111554,2023-12-05 15:05:00+00:00,0
28.7554991067808,2023-12-05 15:10:00+00:00,0
33.13721933481333,2023-12-05 15:15:00+00:00,0
19.32304374457036,2023-12-05 15:20:00+00:00,0
20.70603712485037,2023-12-05 15:25:00+00:00,0
31.55342511809342,2023-12-05 15:30:00+00:00,0
28.70511071045414,2023-12-05 15:35:00+00:00,0
30.86349412898008,2023-12-05 15:40:00+00:00,0
28.697771702727547,2023-12-05 15:45:00+00:00,0
28.855123833346525,2023-12-05 15:50:00+00:00,0
32.33541247035842,2023-12-05 15:55:00+00:00,0
35.39263724614047,2023-12-05 16:00:00+00:00,0
33.46596226244914,2023-12-05 16:05:00+00:00,0
33.42204819271721,2023-12-05 16:10:00+00:00,0
26.13303290049825,2023-12-05 16:15:00+00:00,0
33.95297871587169,2023-12-05 16:20:00+00:00,0
28.14895771887789,2023-12-05 16:25:00+00:00,0
34.741565787034155,2023-12-05 16:30:00+00:00,0
26.42435648856766,2023-12-05 16:35:00+00:00,0
29.39327555511174,2023-12-05 16:40:00+00:00,0
28.509094092639195,2023-12-05 16:45:00+00:00,0
34.214000879542304,2023-12-05 16:50:00+00:00,0
32.28838426230796,2023-12-05 16:55:00+00:00,0
21.023712711425983,2023-12-05 17:00:00+00:00,0
32.29261913787255,2023-12-05 17:05:00+00:00,0
32.09815165362735,2023-12-05 17:10:00+00:00,0
37.37775520371487,2023-12-05 17:15:00+00:00,0
37.19276664106322,2023-12-05 17:20:00+00:00,0
33.393721245006105,2023-12-05 17:25:00+00:00,0
22.887479772677658,2023-12-05 17:30:00+00:00,0
34.879845545891044,2023-12-05 17:35:00+00:00,0
27.77425081785674,2023-12-05 17:40:00+00:00,0
34.58979241795211,2023-12-05 17:45:00+00:00,0
55.73406758248062,2023-12-05 17:50:00+00:00,1
35.22398143652311,2023-12-05 17:55:00+00:00,0
23.627499786707386,2023-12-05 18:00:00+00:00,0
43.07912695042937,2023-12-05 18:05:00+00:00,0
35.93207996150733,2023-12-05 18:10:00+00:00,0
34.42731256380193,2023-12-05 18:15:00+00:00,0
33.88551296135788,2023-12-05 18:20:00+00:00,0
29.725996660362163,2023-12-05 18:25:00+00:00,0
27.247181034794068,2023-12-05 18:30:00+00:00,0
36.85470078664759,2023-12-05 18:35:00+00:00,0
28.131542888539265,2023-12-05 18:40:00+00:00,0
38.348451301913286,2023-12-05 18:45:00+00:00,0
26.667123946247223,2023-12-05 18:50:00+00:00,0
37.9117330337722,2023-12-05 18:55:00+00:00,0
38.060352720755326,2023-12-05 19:00:00+00:00,0
35.58815935035578,2023-12-05 19:05:00+00:00,0
26.302644690405764,2023-12-05 19:10:00+00:00,0
29.74066149830409,2023-12-05 19:15:00+00:00,0
25.332531159759256,2023-12-05 19:20:00+00:00,0
32.963500990996025,2023-12-05 19:25:00+00:00,0
31.32062325687013,2023-12-05 19:30:00+00:00,0
33.44141980787763,2023-12-05 19:35:00+00:00,0
35.26854934246455,2023-12-05 19:40:00+00:00,0
21.399973570878416,2023-12-05 19:45:00+00:00,0
28.732034616200483,2023-12-05 19:50:00+00:00,0
27.95570968050401,2023-12-05 19:55:00+00:00,0
23.95172789224049,2023-12-05 20:00:00+00:00,0
32.23248824170372,2023-12-05 20:05:00+00:00,0
31.660047490674582,2023-12-05 20:10:00+00:00,0
32.60200461896716,2023-12-05 20:15:00+00:00,0
26.139124206453424,2023-12-05 20:20:00+00:00,0
36.63577867654088,2023-12-05 20:25:00+00:00,0
36.852058709658095,2023-12-05 20:30:00+00:00,0
33.48948652432132,2023-12-05 20:35:00+00:00,0
30.841510365842183,2023-12-05 20:40:00+00:00,0
30.705189973723886,2023-12-05 20:45:00+00:00,0
33.309526168410386,2023-12-05 20:50:00+00:00,0
27.499534401020394,2023-12-05 20:55:00+00:00,0
34.73794598286175,2023-12-05 21:00:00+00:00,0
39.1500774789981,2023-12-05 21:05:00+00:00,0
38.51665445513623,2023-12-05 21:10:00+00:00,0
28.907859666335334,2023-12-05 21:15:00+00:00,0
27.749489840101944,2023-12-05 21:20:00+00:00,0
25.05604025049294,2023-12-05 21:25:00+00:00,0
32.22178405244743,2023-12-05 21:30:00+00:00,0
35.11047050589236,2023-12-05 21:35:00+00:00,0
24.61576369477229,2023-12-05 21:40:00+00:00,0
38.75775070460661,2023-12-05 21:45:00+00:00,1
24.62050302999093,2023-12-05 21:50:00+00:00,0
17.499501005065813,2023-12-05 21:55:00+00:00,0
27.315713739530324,2023-12-05 22:00:00+00:00,0
24.007694808668813,2023-12-05 22:05:00+00:00,0
27.5802283681692,2023-12-05 22:10:00+00:00,0
19.280468005247883,2023-12-05 22:15:00+00:00,0
27.24780906539636,2023-12-05 22:20:00+00:00,0
26.883555951037422,2023-12-05 22:25:00+00:00,0
35.57463865117367,2023-12-05 22:30:00+00:00,0
35.5681869253158,2023-12-05 22:35:00+00:00,0
30.72453858542673,2023-12-05 22:40:00+00:00,0
19.70245751198501,2023-12-05 22:45:00+00:00,0
31.668720278157185,2023-12-05 22:50:00+00:00,0
32.68957450583177,2023-12-05 22:55:00+00:00,0
28.8691693898605,2023-12-05 23:00:00+00:00,0
33.756193533509006,2023-12-05 23:05:00+00:00,0
40.79772189876445,2023-12-05 23:10:00+00:00,0
27.57634462726682,2023-12-05 23:15:00+00:00,0
31.299267719213468,2023-12-05 23:20:00+00:00,0
40.69885073190287,2023-12-05 23:25:00+00:00,0
27.220610431971103,2023-12-05 23:30:00+00:00,0
29.83660519261304,2023-12-05 23:35:00+00:00,0
35.58238062151811,2023-12-05 23:40:00+00:00,0
26.51192167200262,2023-12-05 23:45:00+00:00,0
31.28225332601008,2023-12-05 23:50:00+00:00,0
18.06871955493781,2023-12-05 23:55:00+00:00,0
20.26595150139932,2023-12-06 00:00:00+00:00,0
36.51257343391867,2023-12-06 00:05:00+00:00,0
29.04065625765234,2023-12-06 00:10:00+00:00,0
28.00422430197589,2023-12-06 00:15:00+00:00,0
27.51778128638743,2023-12-06 00:20:00+00:00,0
30.26306841354832,2023-12-06 00:25:00+00:00,0
26.590841330254246,2023-12-06 00:30:00+00:00,0
32.94206593166436,2023-12-06 00:35:00+00:00,0
29.757580077250346,2023-12-06 00:40:00+00:00,0
20.25018959362161,2023-12-06 00:45:00+00:00,0
31.759598817046296,2023-12-06 00:50:00+00:00,0
35.43618524725482,2023-12-06 00:55:00+00:00,0
32.37617143120953,2023-12-06 01:00:00+00:00,0
18.0989837452874,2023-12-06 01:05:00+00:00,0
34.871631840462484,2023-12-06 01:10:00+00:00,0
34.54747037735868,2023-12-06 01:15:00+00:00,0
32.46442468269327,2023-12-06 01:20:00+00:00,0
33.68481626388283,2023-12-06 01:25:00+00:00,0
27.3345882119632,2023-12-06 01:30:00+00:00,0
40.4802255572703,2023-12-06 01:35:00+00:00,0
28.024155200543525,2023-12-06 01:40:00+00:00,0
34.096905135074145,2023-12-06 01:45:00+00:00,0
35.266018306644824,2023-12-06 01:50:00+00:00,0
33.540640645700776,2023-12-06 01:55:00+00:00,0
24.680215872576568,2023-12-06 02:00:00+00:00,0
27.996495564333035,2023-12-06 02:05:00+00:00,0
22.0382635167108,2023-12-06 02:10:00+00:00,0
34.207752958925894,2023-12-06 02:15:00+00:00,0
33.84687844698748,2023-12-06 02:20:00+00:00,0
33.04949112711944,2023-12-06 02:25:00+00:00,0
38.09984089231422,2023-12-06 02:30:00+00:00,0
36.3863937587625,2023-12-06 02:35:00+00:00,0
32.08362719355588,2023-12-06 02:40:00+00:00,0
30.439150041264508,2023-12-06 02:45:00+00:00,0
25.588753307549723,2023-12-06 02:50:00+00:00,0
38.63181465155179,2023-12-06 02:55:00+00:00,0
21.656980833218483,2023-12-06 03:00:00+00:00,0
38.16984475027049,2023-12-06 03:05:00+00:00,0
32.358616908250944,2023-12-06 03:10:00+00:00,0
26.73332899626846,2023-12-06 03:15:00+00:00,0
35.00931700121449,2023-12-06 03:20:00+00:00,0
21.89046755143692,2023-12-06 03:25:00+00:00,0
27.362961260680244,2023-12-06 03:30:00+00:00,0
27.00316672187639,2023-12-06 03:35:00+00:00,0
29.50406182447353,2023-12-06 03:40:00+00:00,0
35.89541150814312,2023-12-06 03:45:00+00:00,0
22.80356078222649,2023-12-06 03:50:00+00:00,0
31.23308619535978,2023-12-06 03:55:00+00:00,0
31.25955444048451,2023-12-06 04:00:00+00:00,0
31.259503211582164,2023-12-06 04:05:00+00:00,0
26.558180746588256,2023-12-06 04:10:00+00:00,0
20.638021280897348,2023-12-06 04:15:00+00:00,0
24.86229919316281,2023-12-06 04:20:00+00:00,0
30.726717573036563,2023-12-06 04:25:00+00:00,0
39.32979804098611,2023-12-06 04:30:00+00:00,1
26.95289367113623,2023-12-06 04:35:00+00:00,0
20.41218626236844,2023-12-06 04:40:00+00:00,0
31.21439533490464,2023-12-06 04:45:00+00:00,0
27.7707770640014,2023-12-06 04:50:00+00:00,0
29.971524697818417,2023-12-06 04:55:00+00:00,0
26.81847409444677,2023-12-06 05:00:00+00:00,0
26.08470238362276,2023-12-06 05:05:00+00:00,0
29.378835777468737,2023-12-06 05:10:00+00:00,0
23.72886641504101,2023-12-06 05:15:00+00:00,0
24.18066231811952,2023-12-06 05:20:00+00:00,0
32.86049268489857,2023-12-06 05:25:00+00:00,0
32.1202729081174,2023-12-06 05:30:00+00:00,0
32.726725870651606,2023-12-06 05:35:00+00:00,0
36.54957413615163,2023-12-06 05:40:00+00:00,0
37.45011919836812,2023-12-06 05:45:00+00:00,0
19.216317725859064,2023-12-06 05:50:00+00:00,0
17.755012465358426,2023-12-06 05:55:00+00:00,0
29.72804958777489,2023-12-06 06:00:00+00:00,0
34.60914852125532,2023-12-06 06:05:00+00:00,0
32.80729520559994,2023-12-06 06:10:00+00:00,0
31.261373678580465,2023-12-06 06:15:00+00:00,0
28.46967199044533,2023-12-06 06:20:00+00:00,0
26.647166590220746,2023-12-06 06:25:00+00:00,0
26.42984719025847,2023-12-06 06:30:00+00:00,0
25.775160348549747,2023-12-06 06:35:00+00:00,0
40.96373375051964,2023-12-06 06:40:00+00:00,1
19.13932197977281,2023-12-06 06:45:00+00:00,0
35.43674737666578,2023-12-06 06:50:00+00:00,0
27.3513520626576,2023-12-06 06:55:00+00:00,0
36.649987499073234,2023-12-06 07:00:00+00:00,0
36.97036355294536,2023-12-06 07:05:00+00:00,0
30.486655904531965,2023-12-06 07:10:00+00:00,0
37.121374206285445,2023-12-06 07:15:00+00:00,0
30.11901397970069,2023-12-06 07:20:00+00:00,0
23.55905245771079,2023-12-06 07:25:00+00:00,0
18.39520900309169,2023-12-06 07:30:00+00:00,0
33.01886818203463,2023-12-06 07:35:00+00:00,0
23.290909975177684,2023-12-06 07:40:00+00:00,0
25.440982748919552,2023-12-06 07:45:00+00:00,0
18.571923060428546,2023-12-06 07:50:00+00:00,0
33.6676844060603,2023-12-06 07:55:00+00:00,0
27.66933830305135,2023-12-06 08:00:00+00:00,0
34.430934521733334,2023-12-06 08:05:00+00:00,0
20.1040189288149,2023-12-06 08:10:00+00:00,0
30.52640524546156,2023-12-06 08:15:00+00:00,0
26.742897661977107,2023-12-06 08:20:00+00:00,0
32.36029339968071,2023-12-06 08:25:00+00:00,0
29.157536212280576,2023-12-06 08:30:00+00:00,0
33.520165145794046,2023-12-06 08:35:00+00:00,0
26.61114340819744,2023-12-06 08:40:00+00:00,0
26.353404818439778,2023-12-06 08:45:00+00:00,0
26.346086807867376,2023-12-06 08:50:00+00:00,0
31.073672540797244,2023-12-06 08:55:00+00:00,0
28.191001836170127,2023-12-06 09:00:00+00:00,0
29.948795936103508,2023-12-06 09:05:00+00:00,0
34.29550494040306,2023-12-06 09:10:00+00:00,0
28.91854123886561,2023-12-06 09:15:00+00:00,0
32.01083953891843,2023-12-06 09:20:00+00:00,0
31.46798709553646,2023-12-06 09:25:00+00:00,0
28.917564030686474,2023-12-06 09:30:00+00:00,0
37.217817114716645,2023-12-06 09:35:00+00:00,0
30.264986382291784,2023-12-06 09:40:00+00:00,0
30.11208181654776,2023-12-06 09:45:00+00:00,0
35.94800917676551,2023-12-06 09:50:00+00:00,0
36.73431580567335,2023-12-06 09:55:00+00:00,0
40.78809897631801,2023-12-06 10:00:00+00:00,0
27.386765792031472,2023-12-06 10:05:00+00:00,0
26.22982724770703,2023-12-06 10:10:00+00:00,0
37.01047370740457,2023-12-06 10:15:00+00:00,0
51.62977738763774,2023-12-06 10:20:00+00:00,1
31.50587472415336,2023-12-06 10:25:00+00:00,0
21.25173855355088,2023-12-06 10:30:00+00:00,0
28.61398939645261,2023-12-06 10:35:00+00:00,0
22.291704567366253,2023-12-06 10:40:00+00:00,0
26.47609473615766,2023-12-06 10:45:00+00:00,0
27.028105586194823,2023-12-06 10:50:00+00:00,0
29.66590021453286,2023-12-06 10:55:00+00:00,0
35.27101959484848,2023-12-06 11:00:00+00:00,0
27.67415808438721,2023-12-06 11:05:00+00:00,0
35.60919793504775,2023-12-06 11:10:00+00:00,0
29.682561470489457,2023-12-06 11:15:00+00:00,0
28.321719564410337,2023-12-06 11:20:00+00:00,0
29.73772181681048,2023-12-06 11:25:00+00:00,0
29.92615740906,2023-12-06 11:30:00+00:00,0
37.199451971914925,2023-12-06 11:35:00+00:00,0
27.849497128414583,2023-12-06 11:40:00+00:00,0
35.2038147056526,2023-12-06 11:45:00+00:00,0
31.695261265845467,2023-12-06 11:50:00+00:00,0
27.532118885493272,2023-12-06 11:55:00+00:00,0
25.88004248598482,2023-12-06 12:00:00+00:00,0
44.92063210788256,2023-12-06 12:05:00+00:00,1
30.78336386844273,2023-12-06 12:10:00+00:00,0
31.69541169332245,2023-12-06 12:15:00+00:00,0
47.552807889439634,2023-12-06 12:20:00+00:00,1
32.49881731054808,2023-12-06 12:25:00+00:00,0
35.22804552633597,2023-12-06 12:30:00+00:00,0
31.860373311233573,2023-12-06 12:35:00+00:00,0
29.4517899607863,2023-12-06 12:40:00+00:00,0
26.83699656513512,2023-12-06 12:45:00+00:00,0
25.9702833839212,2023-12-06 12:50:00+00:00,0
39.9246055618856,2023-12-06 12:55:00+00:00,0
31.64802380043444,2023-12-06 13:00:00+00:00,0
30.085623692222853,2023-12-06 13:05:00+00:00,0
32.820570706935115,2023-12-06 13:10:00+00:00,0
31.02035061187301,2023-12-06 13:15:00+00:00,0
34.92571534116943,2023-12-06 13:20:00+00:00,0
32.312401148880845,2023-12-06 13:25:00+00:00,0
32.84974266588877,2023-12-06 13:30:00+00:00,0
24.72452852911034,2023-12-06 13:35:00+00:00,0
27.10539633930161,2023-12-06 13:40:00+00:00,0
24.842826978206496,2023-12-06 13:45:00+00:00,0
35.79280532621515,2023-12-06 13:50:00+00:00,0
20.34975478323345,2023-12-06 13:55:00+00:00,0
25.941849465710767,2023-12-06 14:00:00+00:00,0
23.543799193610887,2023-12-06 14:05:00+00:00,0
34.398203417830146,2023-12-06 14:10:00+00:00,0
33.77445273253076,2023-12-06 14:15:00+00:00,0
41.06771548555317,2023-12-06 14:20:00+00:00,1
24.388218893750764,2023-12-06 14:25:00+00:00,0
29.88713760758612,2023-12-06 14:30:00+00:00,0
40.155653927696434,2023-12-06 14:35:00+00:00,0
28.04302907531425,2023-12-06 14:40:00+00:00,0
28.58849201221775,2023-12-06 14:45:00+00:00,0
30.11988593970934,2023-12-06 14:50:00+00:00,0
25.772625499067008,2023-12-06 14:55:00+00:00,0
30.275765070935144,2023-12-06 15:00:00+00:00,0
38.180612791748544,2023-12-06 15:05:00+00:00,0
31.688067955005536,2023-12-06 15:10:00+00:00,0
30.31501453225492,2023-12-06 15:15:00+00:00,0
18.801936210981182,2023-12-06 15:20:00+00:00,0
30.087808437707647,2023-12-06 15:25:00+00:00,0
26.595387634846773,2023-12-06 15:30:00+00:00,0
24.67708738785046,2023-12-06 15:35:00+00:00,0
33.647475687999176,2023-12-06 15:40:00+00:00,0
31.313670341785063,2023-12-06 15:45:00+00:00,0
23.862861870416147,2023-12-06 15:50:00+00:00,0
32.71676720330734,2023-12-06 15:55:00+00:00,0
38.68054133324391,2023-12-06 16:00:00+00:00,0
26.34236076676478,2023-12-06 16:05:00+00:00,0
29.45798887667758,2023-12-06 16:10:00+00:00,0
25.44830790970154,2023-12-06 16:15:00+00:00,0
26.787451710863976,2023-12-06 16:20:00+00:00,0
28.34410023362587,2023-12-06 16:25:00+00:00,0
28.561833254553456,2023-12-06 16:30:00+00:00,0
27.178633258339133,2023-12-06 16:35:00+00:00,0
39.02513730578886,2023-12-06 16:40:00+00:00,0
33.164803083055496,2023-12-06 16:45:00+00:00,0
28.519140687269623,2023-12-06 16:50:00+00:00,0
29.18664253948712,2023-12-06 16:55:00+00:00,0
28.52575722357128,2023-12-06 17:00:00+00:00,0
27.10456948888851,2023-12-06 17:05:00+00:00,0
36.2813422166159,2023-12-06 17:10:00+00:00,0
34.330055749106855,2023-12-06 17:15:00+00:00,0
41.03803095682563,2023-12-06 17:20:00+00:00,0
